,B cells,CD4 T cells,CD8 T cells,DC,Monocytes,NK cells,Tregs,Pred B cells,Pred CD4 T cells,Pred CD8 T cells,Pred DC,Pred Monocytes,Pred NK cells,Pred Tregs,SampleID,error
Sample_14,0.1532258064516129,0.002016129032258,0.0120967741935483,0.5846774193548387,0.0584677419354838,0.1673387096774193,0.0221774193548387,0.010576110331244188,0.011539401707782719,0.00517082243017417,0.03908024094554518,0.01237009335776728,0.006613156630981152,0.015301283693329467,Sample_14,0.006876135661509233
Sample_15,0.0342052313883299,0.5171026156941649,0.0,0.0020120724346076,0.2736418511066398,0.1569416498993963,0.0160965794768611,0.005127805117004833,0.0391464866552345,0.00517082243017417,0.0027261297663436755,0.03309942020694683,0.01215073572244877,0.015243380989005264,Sample_15,0.000853198487855835
Sample_16,0.0201207243460764,0.4788732394366197,0.0181086519114688,0.1106639839034205,0.2655935613682093,0.0885311871227364,0.0181086519114688,0.005088941669438374,0.026722157145726705,0.00517082243017417,0.012405769681619832,0.028757673936347202,0.006519798374770927,0.015175225490313204,Sample_16,0.002933426421155596
Sample_17,0.0100603621730382,0.5271629778672032,0.028169014084507,0.0140845070422535,0.3983903420523139,0.0040241448692152,0.0181086519114688,0.005027212001822247,0.035582278449719965,0.00517082243017417,0.0033595010114376056,0.042561976678731246,0.006519798374770927,0.01504495517585525,Sample_17,0.0030636967356135504
Sample_18,0.0342052313883299,0.0442655935613682,0.0100603621730382,0.6740442655935613,0.0,0.2173038229376257,0.0201207243460764,0.005400922951754957,0.011306473750651268,0.00517082243017417,0.04294735182886894,0.012376288767157241,0.006731882287297705,0.015474764509483019,Sample_18,0.004645959836593381
Sample_19,0.0402414486921529,0.2474849094567404,0.0201207243460764,0.4989939637826961,0.0201207243460764,0.1609657947686116,0.0120724346076458,0.005012248660216743,0.011539401707782719,0.00517082243017417,0.0365901167248235,0.01237009335776728,0.0066385240310874805,0.015542920008175077,Sample_19,-0.003470485400529277
Sample_20,0.0945674044265593,0.2696177062374245,0.0201207243460764,0.0160965794768611,0.0342052313883299,0.5653923541247485,0.0,0.0137827448402691,0.017719215100101823,0.00517082243017417,0.003716124971785537,0.012376288767157241,0.08181532660257876,0.015490972248145682,Sample_20,-0.015490972248145682
Sample_21,0.3855421686746988,0.0,0.0060240963855421,0.180722891566265,0.3132530120481928,0.0943775100401606,0.0200803212851405,0.036156448449464425,0.012672394197649687,0.00517082243017417,0.01750121740053626,0.02812606578938601,0.006519798374770927,0.015301283693329467,Sample_21,0.004779037591811032
Sample_22,0.4012096774193548,0.0463709677419354,0.0080645161290322,0.1048387096774193,0.3165322580645161,0.1209677419354838,0.002016129032258,0.03954321566318948,0.012668866664341848,0.00513431068468322,0.009837105363741728,0.03575141898925296,0.006613156630981152,0.015301283693329467,Sample_22,-0.013285154661071467
Sample_23,0.1955645161290322,0.3850806451612903,0.0161290322580645,0.0221774193548387,0.189516129032258,0.1814516129032258,0.0100806451612903,0.028111520408594076,0.013632243941854387,0.00517082243017417,0.0037418774213020165,0.018132787304273035,0.013120705698386786,0.015057275519545124,Sample_23,-0.004976630358254824
Sample_24,0.4778225806451613,0.1129032258064516,0.0282258064516129,0.2580645161290322,0.0483870967741935,0.0625,0.0120967741935483,0.04741634446605239,0.010449470059912477,0.00517082243017417,0.028117027522054285,0.012376288767157241,0.006519798374770927,0.01547267574166238,Sample_24,-0.0033759015481140808
Sample_25,0.1391129032258064,0.1532258064516129,0.0060483870967741,0.3608870967741935,0.0161290322580645,0.3225806451612903,0.002016129032258,0.015219889929654111,0.0114694142745097,0.00517082243017417,0.03317799771816847,0.01207322858746101,0.021208557168813938,0.01541477303733818,Sample_25,-0.01339864400508018
Sample_26,0.4949698189134809,0.0684104627766599,0.0181086519114688,0.2193158953722334,0.0301810865191146,0.1649899396378269,0.0040241448692152,0.052350663576941986,0.010379482626639458,0.00517082243017417,0.021039960634292008,0.012376288767157241,0.008790760955946471,0.015526676774983128,Sample_26,-0.011502531905767928
Sample_27,0.3326612903225806,0.4919354838709677,0.0120967741935483,0.0786290322580645,0.0362903225806451,0.0423387096774193,0.0060483870967741,0.038503021855632494,0.018330488246127544,0.00517082243017417,0.008086267309620629,0.01230840294575768,0.006519798374770927,0.015216347224188166,Sample_27,-0.009167960127414066
Sample_28,0.2278225806451612,0.3810483870967742,0.0040322580645161,0.2802419354838709,0.0806451612903225,0.0201612903225806,0.0060483870967741,0.023911836285823194,0.014436052296675772,0.00517082243017417,0.027283046509361874,0.01237009335776728,0.006519798374770927,0.015422816749453621,Sample_28,-0.009374429652679522
Sample_29,0.0504032258064516,0.0161290322580645,0.0181451612903225,0.0564516129032258,0.5504032258064516,0.3064516129032258,0.002016129032258,0.005012248660216743,0.013605218912576815,0.00517082243017417,0.007462675374369162,0.05127977419112662,0.021453506944666852,0.015233128194637407,Sample_29,-0.013216999162379407
Sample_30,0.2977867203219316,0.4325955734406438,0.0040241448692152,0.0342052313883299,0.0663983903420523,0.1609657947686116,0.0040241448692152,0.0440749822108557,0.01878412301164464,0.00513431068468322,0.0031121657246327814,0.012376288767157241,0.011076603529905294,0.01529960291714663,Sample_30,-0.01127545804793143
Sample_31,0.1471774193548387,0.3850806451612903,0.0241935483870967,0.1471774193548387,0.2762096774193548,0.0100806451612903,0.0100806451612903,0.014814327363404276,0.013874771879613479,0.00517082243017417,0.014616218138556951,0.02654537634489565,0.006519798374770927,0.015175225490313204,Sample_31,-0.005094580329022904
Sample_32,0.1365461847389558,0.1666666666666666,0.0240963855421686,0.3092369477911647,0.1184738955823293,0.2429718875502008,0.002008032128514,0.011914999264898907,0.011331145826291671,0.00517082243017417,0.028275349418110766,0.01224466854707287,0.012418541863500197,0.01547267574166238,Sample_32,-0.013464643613148381
Sample_33,0.0120967741935483,0.0907258064516129,0.3024193548387097,0.1310483870967742,0.0967741935483871,0.0685483870967741,0.2983870967741935,0.005120649874350762,0.011629540673894762,0.022837292531156832,0.016621221810487027,0.012376288767157241,0.006519798374770927,0.02619847792645569,Sample_33,0.2721886188477378
Sample_34,0.1733870967741935,0.0564516129032258,0.0241935483870967,0.1915322580645161,0.219758064516129,0.1633064516129032,0.1713709677419354,0.017527064547948824,0.012509778491936305,0.00517082243017417,0.020556680254042798,0.017622445591270998,0.009300837355086322,0.017942016258147796,Sample_34,0.1534289514837876
Sample_35,0.407258064516129,0.1008064516129032,0.0221774193548387,0.1129032258064516,0.1633064516129032,0.1209677419354838,0.0725806451612903,0.0481415569904725,0.012903653078041399,0.00517082243017417,0.011031270102569145,0.01224466854707287,0.0070985397717295935,0.015428627738843076,Sample_35,0.05715201742244722
Sample_36,0.0261569416498993,0.0241448692152917,0.0583501006036217,0.0120724346076458,0.414486921529175,0.380281690140845,0.0845070422535211,0.005102959973022503,0.013511979307902024,0.00517082243017417,0.0033648276555200943,0.04749090151465898,0.035422639424915255,0.015233128194637407,Sample_36,0.0692739140588837
Sample_37,0.1488933601609658,0.0160965794768611,0.1026156941649899,0.1710261569416499,0.2917505030181087,0.2334004024144869,0.0362173038229376,0.013338583953670881,0.01258504498478764,0.00517082243017417,0.01825775483667332,0.018249231799650135,0.017353603838050544,0.015301283693329467,Sample_37,0.02091602012960813
Sample_38,0.1673387096774193,0.2258064516129032,0.3286290322580645,0.0403225806451612,0.0524193548387096,0.0564516129032258,0.1290322580645161,0.02607893269628476,0.020826801514843372,0.02751081899467705,0.003967979040991422,0.01225325922330881,0.006519798374770927,0.016994207894025767,Sample_38,0.11203805017049033
Sample_39,0.0221774193548387,0.1048387096774193,0.1814516129032258,0.1693548387096774,0.2016129032258064,0.0685483870967741,0.252016129032258,0.005012248660216743,0.011306473750651268,0.012283813065819138,0.018737566740512267,0.020056246966065113,0.007073172371623265,0.024760637244304832,Sample_39,0.22725549178795318
Sample_40,0.1330645161290322,0.0705645161290322,0.1028225806451613,0.0685483870967741,0.4899193548387097,0.0665322580645161,0.0685483870967741,0.010558609700058343,0.012810662645867716,0.00517082243017417,0.0074974140163928255,0.04666109113631983,0.006519798374770927,0.015233128194637407,Sample_40,0.053315258902136696
Sample_41,0.1068548387096774,0.0504032258064516,0.2701612903225806,0.2479838709677419,0.0141129032258064,0.0040322580645161,0.3064516129032258,0.010573573041663847,0.011539401707782719,0.02081916408192717,0.029496167752045967,0.01224466854707287,0.006461445095569617,0.0328886856636169,Sample_41,0.2735629272396089
Sample_42,0.6229838709677419,0.0403225806451612,0.0504032258064516,0.0786290322580645,0.0443548387096774,0.1552419354838709,0.0080645161290322,0.07742846906440934,0.01273448010698619,0.00517082243017417,0.008504991419953511,0.012096783150850205,0.010505145012765893,0.015480719453777823,Sample_42,-0.0074162033247456224
Sample_43,0.0602409638554216,0.2730923694779116,0.0963855421686747,0.0180722891566265,0.2690763052208835,0.0080321285140562,0.2751004016064257,0.007079384854432658,0.019889260001584228,0.0051852531643205475,0.0033595010114376056,0.030149289513065097,0.006519798374770927,0.033543604375590036,Sample_43,0.24155679723083565
Sample_44,0.0724346076458752,0.3722334004024145,0.0060362173038229,0.1670020120724346,0.0824949698189134,0.2334004024144869,0.0663983903420523,0.007866238886475214,0.011313784046702644,0.00517082243017417,0.020589108031028477,0.012376288767157241,0.018879333040555748,0.015015495461064,Sample_44,0.05138289488098831
Sample_45,0.0160965794768611,0.249496981891348,0.2354124748490945,0.2233400402414486,0.2293762575452716,0.0120724346076458,0.0342052313883299,0.005073978327832872,0.011539401707782719,0.014121900197278435,0.026557023677463442,0.02024600096666863,0.006519798374770927,0.015243380989005264,Sample_45,0.018961850399324635
Sample_46,0.0160965794768611,0.1891348088531187,0.1046277665995975,0.1267605633802817,0.0362173038229376,0.124748490945674,0.4024144869215292,0.005027212001822247,0.01520077660964492,0.005321739910130468,0.015598153629560322,0.012090587741460244,0.008957507276241384,0.039087562246736825,Sample_46,0.3633269246747924
Sample_47,0.0885311871227364,0.1267605633802817,0.0382293762575452,0.0,0.1327967806841046,0.5975855130784709,0.0160965794768611,0.012070044732309597,0.013887433282182093,0.00517082243017417,0.0027261297663436755,0.01784627759429396,0.08425878693450439,0.015233128194637407,Sample_47,0.0008634512822236918
Sample_48,0.1028225806451613,0.1008064516129032,0.0362903225806451,0.0786290322580645,0.3387096774193548,0.1370967741935483,0.2056451612903226,0.009875574679845065,0.01378197572001437,0.00517082243017417,0.007684054107900971,0.03791359282352969,0.006613156630981152,0.026743404407280395,Sample_48,0.1789017568830422
Sample_49,0.0564516129032258,0.1330645161290322,0.2298387096774193,0.1108870967741935,0.2379032258064516,0.1108870967741935,0.1209677419354838,0.005640360809637588,0.012844541865010252,0.019106350812053582,0.012305161490130464,0.023773591439731616,0.006731882287297705,0.01650099479756698,Sample_49,0.10446674713791683
Sample_50,0.0603621730382293,0.0744466800804829,0.0,0.2273641851106639,0.2354124748490945,0.0120724346076458,0.3903420523138833,0.005463746969755111,0.011539401707782719,0.00517082243017417,0.02373043148245936,0.020171800208048214,0.006519798374770927,0.03436353512692072,Sample_50,0.3559785171869626
