,B cells,CD4 T cells,CD8 T cells,DC,Monocytes,NK cells,Tregs,Pred B cells,Pred CD4 T cells,Pred CD8 T cells,Pred DC,Pred Monocytes,Pred NK cells,Pred Tregs,SampleID,error
Sample_26,0.4949698189134809,0.0684104627766599,0.0181086519114688,0.2193158953722334,0.0301810865191146,0.1649899396378269,0.0040241448692152,0.4887102406944157,0.09930117599222847,0.022156940440535584,0.21979579560024662,0.02360435360024985,0.13890102413709657,0.007530469535227251,Sample_26,-0.003506324666012051
Sample_27,0.3326612903225806,0.4919354838709677,0.0120967741935483,0.0786290322580645,0.0362903225806451,0.0423387096774193,0.0060483870967741,0.35108509255517756,0.45235433187982327,0.009238848644117949,0.08464147163611259,0.030705542906999034,0.03812724863268036,0.01925850195082941,Sample_27,-0.01321011485405531
Sample_28,0.2278225806451612,0.3810483870967742,0.0040322580645161,0.2802419354838709,0.0806451612903225,0.0201612903225806,0.0060483870967741,0.2289447905792465,0.3492942907827567,0.006237905048011399,0.2963518290631797,0.06361437548201003,0.022283407488948134,0.011070771248034766,Sample_28,-0.005022384151260667
Sample_29,0.0504032258064516,0.0161290322580645,0.0181451612903225,0.0564516129032258,0.5504032258064516,0.3064516129032258,0.002016129032258,0.044672430709311345,0.018482664734781922,0.03259839143781342,0.06034903805108068,0.5372156704491604,0.2962222583859349,0.01045954623191729,Sample_29,-0.008443417199659289
Sample_30,0.2977867203219316,0.4325955734406438,0.0040241448692152,0.0342052313883299,0.0663983903420523,0.1609657947686116,0.0040241448692152,0.3044985659401588,0.40932112990949715,0.006197836604373338,0.02746446135186576,0.05846343008418034,0.1645653018050703,0.011501908066876801,Sample_30,-0.007477763197661601
Sample_31,0.1471774193548387,0.3850806451612903,0.0241935483870967,0.1471774193548387,0.2762096774193548,0.0100806451612903,0.0100806451612903,0.16416244724293483,0.3483806733668581,0.023537886102096454,0.15256748872837447,0.2838641029900267,0.011459160945613106,0.010422814095945858,Sample_31,-0.00034216893465555814
Sample_32,0.1365461847389558,0.1666666666666666,0.0240963855421686,0.3092369477911647,0.1184738955823293,0.2429718875502008,0.002008032128514,0.14071506296221206,0.15682545403518458,0.022999968764078834,0.3320346520938198,0.11103357667357279,0.22652321344424625,0.009868072026885567,Sample_32,-0.007860039898371567
Sample_33,0.0120967741935483,0.0907258064516129,0.3024193548387097,0.1310483870967742,0.0967741935483871,0.0685483870967741,0.2983870967741935,0.016043440861299146,0.07200641740054048,0.2769593707211292,0.14834446081763644,0.0889465004869024,0.07474817917574271,0.2102744130797821,Sample_33,0.08811268369441141
Sample_34,0.1733870967741935,0.0564516129032258,0.0241935483870967,0.1915322580645161,0.219758064516129,0.1633064516129032,0.1713709677419354,0.1728834401523537,0.04071273389213176,0.015161256296059274,0.21998129113631648,0.20548604658025754,0.14576070385631865,0.15563195055694273,Sample_34,0.015739017184992654
Sample_35,0.407258064516129,0.1008064516129032,0.0221774193548387,0.1129032258064516,0.1633064516129032,0.1209677419354838,0.0725806451612903,0.39660567863748675,0.10967726143206794,0.020090957168191884,0.09305096615857145,0.16133068202518772,0.14219492965559447,0.032291272381595744,Sample_35,0.040289372779694556
Sample_36,0.0261569416498993,0.0241448692152917,0.0583501006036217,0.0120724346076458,0.414486921529175,0.380281690140845,0.0845070422535211,0.029084297687986267,0.040566399042834364,0.040597435410701994,0.011866838869642127,0.40729974691188675,0.4076306597960889,0.06295462228085959,Sample_36,0.02155241997266151
Sample_37,0.1488933601609658,0.0160965794768611,0.1026156941649899,0.1710261569416499,0.2917505030181087,0.2334004024144869,0.0362173038229376,0.12901294910014233,0.01934646461487521,0.07924023971931898,0.1793441591040033,0.25237465698477035,0.26034099041055403,0.01640562752904219,Sample_37,0.01981167629389541
Sample_38,0.1673387096774193,0.2258064516129032,0.3286290322580645,0.0403225806451612,0.0524193548387096,0.0564516129032258,0.1290322580645161,0.20985471987124157,0.22117769443935584,0.32069353469248785,0.03503495749748219,0.05985346140841721,0.066631668348709,0.0867539637423062,Sample_38,0.04227829432220989
Sample_39,0.0221774193548387,0.1048387096774193,0.1814516129032258,0.1693548387096774,0.2016129032258064,0.0685483870967741,0.252016129032258,0.03212111820183895,0.07888976628446513,0.20552738946978316,0.1813124454090159,0.22524614673791718,0.06436176678864046,0.21254136710833924,Sample_39,0.03947476192391877
Sample_40,0.1330645161290322,0.0705645161290322,0.1028225806451613,0.0685483870967741,0.4899193548387097,0.0665322580645161,0.0685483870967741,0.125265791994514,0.07445970351179489,0.09326206006246127,0.07314588670264713,0.505985374526599,0.06254785824479189,0.065333324957192,Sample_40,0.0032150621395821005
Sample_41,0.1068548387096774,0.0504032258064516,0.2701612903225806,0.2479838709677419,0.0141129032258064,0.0040322580645161,0.3064516129032258,0.10592868281075017,0.0464651306957727,0.27954865038722193,0.2562206478056038,0.00559329821616159,0.008180062827157063,0.298063527257333,Sample_41,0.008388085645892829
Sample_42,0.6229838709677419,0.0403225806451612,0.0504032258064516,0.0786290322580645,0.0443548387096774,0.1552419354838709,0.0080645161290322,0.6080729200948632,0.0594320759899135,0.02217964108475732,0.08018279396306145,0.043815514136503086,0.14725610436206396,0.011413308191772104,Sample_42,-0.0033487920627399033
Sample_43,0.0602409638554216,0.2730923694779116,0.0963855421686747,0.0180722891566265,0.2690763052208835,0.0080321285140562,0.2751004016064257,0.06414430573211072,0.2693104532997606,0.10619957550848667,0.01809759175807115,0.2584397060757091,0.00205725397737536,0.2817511136484865,Sample_43,-0.006650712042060802
Sample_44,0.0724346076458752,0.3722334004024145,0.0060362173038229,0.1670020120724346,0.0824949698189134,0.2334004024144869,0.0663983903420523,0.07664854681426846,0.29481531698671193,0.012558827924691988,0.17173256415095497,0.0875550365006718,0.2268126955250157,0.05142108290297918,Sample_44,0.014977307439073127
Sample_45,0.0160965794768611,0.249496981891348,0.2354124748490945,0.2233400402414486,0.2293762575452716,0.0120724346076458,0.0342052313883299,0.015512177097990833,0.21115563789957534,0.2732704046334002,0.23272416552335226,0.21157262791457868,0.019951568269172156,0.035813418661930684,Sample_45,-0.001608187273600785
Sample_46,0.0160965794768611,0.1891348088531187,0.1046277665995975,0.1267605633802817,0.0362173038229376,0.124748490945674,0.4024144869215292,0.022596105860331363,0.20970536592270814,0.10268000294387412,0.13548523949277838,0.027030138719523433,0.11784369452353864,0.38465945253724587,Sample_46,0.01775503438428333
Sample_47,0.0885311871227364,0.1267605633802817,0.0382293762575452,0.0,0.1327967806841046,0.5975855130784709,0.0160965794768611,0.07563491169284946,0.13598403120632577,0.03456332838172219,0.0032872653674064878,0.13519548196829284,0.5931676886329322,0.022167292750470986,Sample_47,-0.006070713273609887
Sample_48,0.1028225806451613,0.1008064516129032,0.0362903225806451,0.0786290322580645,0.3387096774193548,0.1370967741935483,0.2056451612903226,0.0775481484166675,0.10803510547125522,0.025970736675009754,0.0839692218775067,0.33090887744207587,0.15140258754921376,0.22216532256827107,Sample_48,-0.016520161277948475
Sample_49,0.0564516129032258,0.1330645161290322,0.2298387096774193,0.1108870967741935,0.2379032258064516,0.1108870967741935,0.1209677419354838,0.0526776299331068,0.16859837076893133,0.2316813995672003,0.10534387320434177,0.21365030804443053,0.09844229677405782,0.12960612170793148,Sample_49,-0.008638379772447677
Sample_50,0.0603621730382293,0.0744466800804829,0.0,0.2273641851106639,0.2354124748490945,0.0120724346076458,0.3903420523138833,0.059090470641497306,0.12088344340536078,0.006420086504276956,0.20601516018644153,0.255046451212296,0.015801731413537558,0.33674265663658987,Sample_50,0.05359939567729344
