,B cells,CD4 T cells,CD8 T cells,DC,Monocytes,NK cells,Tregs,Pred B cells,Pred CD4 T cells,Pred CD8 T cells,Pred DC,Pred Monocytes,Pred NK cells,Pred Tregs,SampleID,error
Sample_11,0.380281690140845,0.0643863179074446,0.0040241448692152,0.2313883299798792,0.2414486921529175,0.0603621730382293,0.0181086519114688,0.3824059378808686,0.06414466848883307,0.007324000284686731,0.24018676926390706,0.2239630627177277,0.07647903688247801,0.005496524481498775,Sample_11,0.012612127429970026
Sample_12,0.3205645161290322,0.2076612903225806,0.0141129032258064,0.0987903225806451,0.0927419354838709,0.2379032258064516,0.0282258064516129,0.30837334207805484,0.2544607306392645,0.01599023654063073,0.099853787051653,0.08824728945892989,0.21577276243552046,0.01730185179594645,Sample_12,0.010923954655666448
Sample_13,0.1373737373737373,0.5313131313131313,0.006060606060606,0.0282828282828282,0.0202020202020202,0.2646464646464646,0.0121212121212121,0.13297985684969338,0.4778811251416508,0.012587121267365966,0.03211908713374607,0.01848580526639632,0.27043096941851763,0.017678523982902195,Sample_13,-0.005557311861690095
Sample_14,0.1532258064516129,0.002016129032258,0.0120967741935483,0.5846774193548387,0.0584677419354838,0.1673387096774193,0.0221774193548387,0.15106699958229952,0.021902860178897234,0.010001192553643625,0.5621454855790796,0.06549599764307595,0.15179338083763666,0.01852824365685009,Sample_14,0.003649175697988609
Sample_15,0.0342052313883299,0.5171026156941649,0.0,0.0020120724346076,0.2736418511066398,0.1569416498993963,0.0160965794768611,0.036237237564631083,0.5000040158717992,0.004566825249855751,0.0044628528114621,0.26204745497049514,0.169747897230609,0.022933716301147627,Sample_15,-0.0068371368242865285
Sample_16,0.0201207243460764,0.4788732394366197,0.0181086519114688,0.1106639839034205,0.2655935613682093,0.0885311871227364,0.0181086519114688,0.022997075474151994,0.4873170597995377,0.02413466181453506,0.10798918181590854,0.2668417473909017,0.07540530247937434,0.015314971225590423,Sample_16,0.0027936806858783764
Sample_17,0.0100603621730382,0.5271629778672032,0.028169014084507,0.0140845070422535,0.3983903420523139,0.0040241448692152,0.0181086519114688,0.011775099838831645,0.5359092264269569,0.026125607746568448,0.012532344345563553,0.38517886364118736,0.004359270116597479,0.020576224515608782,Sample_17,-0.0024675726041399823
Sample_18,0.0342052313883299,0.0442655935613682,0.0100603621730382,0.6740442655935613,0.0,0.2173038229376257,0.0201207243460764,0.043867056135880454,0.04419499989982825,0.012264034026840518,0.6151749323244875,0.005568976014818676,0.20961183955881937,0.02696994170897222,Sample_18,-0.006849217362895819
Sample_19,0.0402414486921529,0.2474849094567404,0.0201207243460764,0.4989939637826961,0.0201207243460764,0.1609657947686116,0.0120724346076458,0.03888963148257806,0.19253953601945972,0.02577325316751784,0.47323747015931505,0.012614594259392604,0.16150284312113541,0.022549290949087773,Sample_19,-0.010476856341441973
Sample_20,0.0945674044265593,0.2696177062374245,0.0201207243460764,0.0160965794768611,0.0342052313883299,0.5653923541247485,0.0,0.07831509202446968,0.31174671010341515,0.01753240631540021,0.01989966351793036,0.030166596181842663,0.5303799961794672,0.011959535677474945,Sample_20,-0.011959535677474945
Sample_21,0.3855421686746988,0.0,0.0060240963855421,0.180722891566265,0.3132530120481928,0.0943775100401606,0.0200803212851405,0.3723054510363076,0.014644741315241466,0.007835722104828365,0.19136609648939687,0.3055500450019735,0.08869427784925026,0.01763234218982572,Sample_21,0.00244797909531478
Sample_22,0.4012096774193548,0.0463709677419354,0.0080645161290322,0.1048387096774193,0.3165322580645161,0.1209677419354838,0.002016129032258,0.38957755599391586,0.03832288605344009,0.00567086057646533,0.11081810122119777,0.32262277535030126,0.1270903451648951,0.0058974756397844556,Sample_22,-0.0038813466075264557
Sample_23,0.1955645161290322,0.3850806451612903,0.0161290322580645,0.0221774193548387,0.189516129032258,0.1814516129032258,0.0100806451612903,0.20434716835224478,0.3722768240195103,0.020183275338862758,0.03045781996358929,0.18762976124877456,0.17058405806108173,0.014521093015936501,Sample_23,-0.004440447854646201
Sample_24,0.4778225806451613,0.1129032258064516,0.0282258064516129,0.2580645161290322,0.0483870967741935,0.0625,0.0120967741935483,0.4650263608873788,0.10111060385772283,0.01746085723399002,0.2632499034723812,0.03558130700405034,0.06552905102759317,0.015551096568697572,Sample_24,-0.003454322375149272
Sample_25,0.1391129032258064,0.1532258064516129,0.0060483870967741,0.3608870967741935,0.0161290322580645,0.3225806451612903,0.002016129032258,0.12937655779232243,0.15309112097660604,0.01281776485286508,0.3658051140978838,0.019012708504066247,0.30476958477044,0.00862475594773049,Sample_25,-0.006608626915472489
Sample_26,0.4949698189134809,0.0684104627766599,0.0181086519114688,0.2193158953722334,0.0301810865191146,0.1649899396378269,0.0040241448692152,0.4888561935799137,0.09330978480125726,0.02467699943974441,0.2240176564600006,0.027738930987300996,0.13442157863488025,0.006978856096902539,Sample_26,-0.002954711227687339
Sample_27,0.3326612903225806,0.4919354838709677,0.0120967741935483,0.0786290322580645,0.0362903225806451,0.0423387096774193,0.0060483870967741,0.2931205114145034,0.430666114006986,0.009290923791260671,0.07195305359856471,0.027104997013369214,0.04561695257763362,0.02835528320569895,Sample_27,-0.022306896108924848
Sample_28,0.2278225806451612,0.3810483870967742,0.0040322580645161,0.2802419354838709,0.0806451612903225,0.0201612903225806,0.0060483870967741,0.2146954079229392,0.3515038538726037,0.006648787821466065,0.297235779775032,0.06125875893851265,0.018370401845035238,0.012468258859376994,Sample_28,-0.006419871762602895
Sample_29,0.0504032258064516,0.0161290322580645,0.0181451612903225,0.0564516129032258,0.5504032258064516,0.3064516129032258,0.002016129032258,0.05001845409752563,0.016504595793284272,0.016343665390685196,0.06243736539182074,0.540620021352033,0.30752833840807214,0.006547559566579168,Sample_29,-0.004531430534321168
Sample_30,0.2977867203219316,0.4325955734406438,0.0040241448692152,0.0342052313883299,0.0663983903420523,0.1609657947686116,0.0040241448692152,0.32166762130059107,0.39005731326963816,0.0035191103883106863,0.030115439761414925,0.053927239639651445,0.18876153461739828,0.011951741022995637,Sample_30,-0.007927596153780437
Sample_31,0.1471774193548387,0.3850806451612903,0.0241935483870967,0.1471774193548387,0.2762096774193548,0.0100806451612903,0.0100806451612903,0.15608500649901969,0.3547820866768672,0.02389056225792667,0.15136181976104993,0.2738341695679134,0.014751364354479138,0.007262679002230135,Sample_31,0.002817966159060165
Sample_32,0.1365461847389558,0.1666666666666666,0.0240963855421686,0.3092369477911647,0.1184738955823293,0.2429718875502008,0.002008032128514,0.13933283273532304,0.16913689890123462,0.02035155210343263,0.32737400403803935,0.11380181646869944,0.21898968765297802,0.011013208100292805,Sample_32,-0.009005175971778806
Sample_33,0.0120967741935483,0.0907258064516129,0.3024193548387097,0.1310483870967742,0.0967741935483871,0.0685483870967741,0.2983870967741935,0.014804081789962339,0.094401650481612,0.29938203869904256,0.13803830497347955,0.09185371660715655,0.08301073935036461,0.25108362114821303,Sample_33,0.04730347562598047
Sample_34,0.1733870967741935,0.0564516129032258,0.0241935483870967,0.1915322580645161,0.219758064516129,0.1633064516129032,0.1713709677419354,0.17563232548208046,0.044076554532583224,0.019758971073506,0.206097959857014,0.199770151182219,0.18539130926486264,0.13478129044147927,Sample_34,0.03658967730045612
Sample_35,0.407258064516129,0.1008064516129032,0.0221774193548387,0.1129032258064516,0.1633064516129032,0.1209677419354838,0.0725806451612903,0.4015877756787379,0.12466748706532396,0.01661980436089029,0.09874406119976652,0.17207207928140403,0.14492925752292704,0.0366378649131084,Sample_35,0.0359427802481819
Sample_36,0.0261569416498993,0.0241448692152917,0.0583501006036217,0.0120724346076458,0.414486921529175,0.380281690140845,0.0845070422535211,0.026032115849567435,0.04701432648891602,0.036475620831557184,0.008704401331059741,0.43751055218163387,0.39508854927869147,0.04917443403857422,Sample_36,0.035332608214946874
Sample_37,0.1488933601609658,0.0160965794768611,0.1026156941649899,0.1710261569416499,0.2917505030181087,0.2334004024144869,0.0362173038229376,0.14118620853781086,0.021009765493154142,0.093714425960842,0.17035842476270072,0.2894151833872087,0.26383837366022644,0.020477618198057095,Sample_37,0.015739685624880505
Sample_38,0.1673387096774193,0.2258064516129032,0.3286290322580645,0.0403225806451612,0.0524193548387096,0.0564516129032258,0.1290322580645161,0.17602415154369455,0.2668087264283718,0.3158299710675066,0.034095167782779,0.06089298297074189,0.06097782639459826,0.08537117381230795,Sample_38,0.043661084252208146
Sample_39,0.0221774193548387,0.1048387096774193,0.1814516129032258,0.1693548387096774,0.2016129032258064,0.0685483870967741,0.252016129032258,0.029647468961284087,0.10526407845790575,0.21501622423306763,0.16709493547328597,0.20041574211251273,0.07672736269258465,0.20583418806935913,Sample_39,0.046181940962898876
Sample_40,0.1330645161290322,0.0705645161290322,0.1028225806451613,0.0685483870967741,0.4899193548387097,0.0665322580645161,0.0685483870967741,0.1312889799234653,0.07903963334966783,0.09518606708711964,0.0580679654152968,0.49994624516849806,0.06591692232259812,0.0600396818482717,Sample_40,0.008508705248502405
Sample_41,0.1068548387096774,0.0504032258064516,0.2701612903225806,0.2479838709677419,0.0141129032258064,0.0040322580645161,0.3064516129032258,0.09624182437854098,0.07770872313228425,0.26017695592900947,0.24860966309818947,0.004730813117804244,0.010104124521800142,0.3024278958223714,Sample_41,0.0040237170808544165
Sample_42,0.6229838709677419,0.0403225806451612,0.0504032258064516,0.0786290322580645,0.0443548387096774,0.1552419354838709,0.0080645161290322,0.602953582890971,0.06304980993203423,0.019639925835879778,0.07773247940168092,0.04702004548841083,0.17929587521877308,0.009332725057336913,Sample_42,-0.0012682089283047124
Sample_43,0.0602409638554216,0.2730923694779116,0.0963855421686747,0.0180722891566265,0.2690763052208835,0.0080321285140562,0.2751004016064257,0.055600884002967775,0.29814500358822527,0.09000805734226389,0.016732609534137244,0.259442799312502,0.0037013746724164835,0.27636927154748736,Sample_43,-0.0012688699410616788
Sample_44,0.0724346076458752,0.3722334004024145,0.0060362173038229,0.1670020120724346,0.0824949698189134,0.2334004024144869,0.0663983903420523,0.07964915401895269,0.2647172311405606,0.01341323476385798,0.18354043939522574,0.09443705480902437,0.2261080791152561,0.060368781117628965,Sample_44,0.006029609224423339
Sample_45,0.0160965794768611,0.249496981891348,0.2354124748490945,0.2233400402414486,0.2293762575452716,0.0120724346076458,0.0342052313883299,0.01521646869085528,0.23169911679040153,0.275266724320371,0.22386036873185947,0.20682501119241928,0.014068750502308377,0.03306355977178505,Sample_45,0.0011416716165448468
Sample_46,0.0160965794768611,0.1891348088531187,0.1046277665995975,0.1267605633802817,0.0362173038229376,0.124748490945674,0.4024144869215292,0.020878810400914494,0.21429371832850816,0.09681770678365939,0.13732164657023832,0.023404055345153132,0.1348396240258645,0.3724444385456619,Sample_46,0.02997004837586731
Sample_47,0.0885311871227364,0.1267605633802817,0.0382293762575452,0.0,0.1327967806841046,0.5975855130784709,0.0160965794768611,0.08090997306255718,0.13566692148630566,0.032110915044179615,0.0029797652735566262,0.13960617695856292,0.5774141203695153,0.03131212780532291,Sample_47,-0.015215548328461809
Sample_48,0.1028225806451613,0.1008064516129032,0.0362903225806451,0.0786290322580645,0.3387096774193548,0.1370967741935483,0.2056451612903226,0.07493780708416392,0.12322644393690958,0.027785255635681575,0.08090061210290118,0.3411882975609436,0.15474149090791955,0.1972200927714806,Sample_48,0.008425068518842005
Sample_49,0.0564516129032258,0.1330645161290322,0.2298387096774193,0.1108870967741935,0.2379032258064516,0.1108870967741935,0.1209677419354838,0.05366881742504126,0.13313599314260488,0.24279758623830733,0.11358982158162402,0.22583765447811485,0.09874541978666965,0.11734787857297958,Sample_49,0.003619863362504222
Sample_50,0.0603621730382293,0.0744466800804829,0.0,0.2273641851106639,0.2354124748490945,0.0120724346076458,0.3903420523138833,0.055498042953222616,0.10373008700650838,0.004544097106188514,0.23963509303286684,0.24440895277853744,0.016403026959156124,0.33578070016352013,Sample_50,0.054561352150363174
