,B cells,CD4 T cells,CD8 T cells,DC,Monocytes,NK cells,Tregs,Pred B cells,Pred CD4 T cells,Pred CD8 T cells,Pred DC,Pred Monocytes,Pred NK cells,Pred Tregs,SampleID,error
Sample_14,0.1532258064516129,0.002016129032258,0.0120967741935483,0.5846774193548387,0.0584677419354838,0.1673387096774193,0.0221774193548387,0.15581012568377378,0.017679359109429953,0.009826394058674831,0.6012574148205003,0.05657173241704851,0.14587593377358235,0.012979040136990444,Sample_14,0.009198379217848256
Sample_15,0.0342052313883299,0.5171026156941649,0.0,0.0020120724346076,0.2736418511066398,0.1569416498993963,0.0160965794768611,0.03664492257577966,0.5122505571249929,0.005156009995326871,0.005980158757065755,0.257981659216381,0.15688328075658262,0.025103411573871276,Sample_15,-0.009006832097010177
Sample_16,0.0201207243460764,0.4788732394366197,0.0181086519114688,0.1106639839034205,0.2655935613682093,0.0885311871227364,0.0181086519114688,0.022983628284338333,0.5041545242163753,0.023177996879444582,0.09608028183776716,0.2602343074209828,0.07897167101226861,0.01439759034882317,Sample_16,0.0037110615626456296
Sample_17,0.0100603621730382,0.5271629778672032,0.028169014084507,0.0140845070422535,0.3983903420523139,0.0040241448692152,0.0181086519114688,0.0122453659571962,0.529888174724005,0.026704557619337342,0.014720579673851163,0.3805823235459373,0.005292425349557114,0.030566573130115755,Sample_17,-0.012457921218646955
Sample_18,0.0342052313883299,0.0442655935613682,0.0100603621730382,0.6740442655935613,0.0,0.2173038229376257,0.0201207243460764,0.0378066891272308,0.03407898207805229,0.006935557371870841,0.668995388541547,0.004727789322295554,0.21433342748978026,0.01964886963321891,Sample_18,0.00047185471285748903
Sample_19,0.0402414486921529,0.2474849094567404,0.0201207243460764,0.4989939637826961,0.0201207243460764,0.1609657947686116,0.0120724346076458,0.03581210796318674,0.207462188161127,0.022682022848694895,0.5209737718303515,0.019685486476455204,0.15845714884270262,0.014631714361337183,Sample_19,-0.002559279753691383
Sample_20,0.0945674044265593,0.2696177062374245,0.0201207243460764,0.0160965794768611,0.0342052313883299,0.5653923541247485,0.0,0.08320616066883907,0.29445165357397907,0.01903446007537413,0.019294170383207555,0.03141222452629792,0.539406046882086,0.013195283890216389,Sample_20,-0.013195283890216389
Sample_21,0.3855421686746988,0.0,0.0060240963855421,0.180722891566265,0.3132530120481928,0.0943775100401606,0.0200803212851405,0.35357573459484054,0.03084016363688123,0.007663259801339512,0.1964219528265455,0.29372183848548317,0.09016880346438595,0.027608247190524113,Sample_21,-0.007527925905383613
Sample_22,0.4012096774193548,0.0463709677419354,0.0080645161290322,0.1048387096774193,0.3165322580645161,0.1209677419354838,0.002016129032258,0.3806288739097428,0.053107229910152966,0.004965828765883387,0.10673570000472216,0.31009361124906865,0.1315264650237084,0.012942291136721745,Sample_22,-0.010926162104463745
Sample_23,0.1955645161290322,0.3850806451612903,0.0161290322580645,0.0221774193548387,0.189516129032258,0.1814516129032258,0.0100806451612903,0.22000242325099653,0.35821882231898633,0.023041497623708506,0.026151614509166615,0.18876219980155415,0.1687795420139355,0.015043900481652439,Sample_23,-0.004963255320362139
Sample_24,0.4778225806451613,0.1129032258064516,0.0282258064516129,0.2580645161290322,0.0483870967741935,0.0625,0.0120967741935483,0.4485825025467852,0.09443645602883101,0.016120126853317897,0.24917049146732345,0.0422399604610722,0.0648477638519146,0.01792415507921132,Sample_24,-0.005827380885663019
Sample_25,0.1391129032258064,0.1532258064516129,0.0060483870967741,0.3608870967741935,0.0161290322580645,0.3225806451612903,0.002016129032258,0.1463845324953294,0.18308433468904287,0.012354321829961781,0.3380912136037726,0.014118980626731949,0.29609203115138943,0.009874585603772069,Sample_25,-0.007858456571514068
Sample_26,0.4949698189134809,0.0684104627766599,0.0181086519114688,0.2193158953722334,0.0301810865191146,0.1649899396378269,0.0040241448692152,0.4677710025343892,0.11625199118066826,0.026790689901447246,0.2159322794987292,0.026894098000792246,0.13750746333968955,0.00885247554428415,Sample_26,-0.004828330675068949
Sample_27,0.3326612903225806,0.4919354838709677,0.0120967741935483,0.0786290322580645,0.0362903225806451,0.0423387096774193,0.0060483870967741,0.3113877648085612,0.38693003430425377,0.01369926938215384,0.06908045562698462,0.025833682265903754,0.0426778049774181,0.024608308760033417,Sample_27,-0.018559921663259316
Sample_28,0.2278225806451612,0.3810483870967742,0.0040322580645161,0.2802419354838709,0.0806451612903225,0.0201612903225806,0.0060483870967741,0.21472596187693288,0.36038249617403234,0.005301329083717751,0.28616850589943216,0.05695684118264894,0.013660868452765875,0.009898985565881743,Sample_28,-0.0038505984691076436
Sample_29,0.0504032258064516,0.0161290322580645,0.0181451612903225,0.0564516129032258,0.5504032258064516,0.3064516129032258,0.002016129032258,0.04972040097547007,0.020992859394114206,0.01594935529293379,0.0599505671652662,0.5516886346588941,0.2924686163398413,0.009229566173480395,Sample_29,-0.0072134371412223945
Sample_30,0.2977867203219316,0.4325955734406438,0.0040241448692152,0.0342052313883299,0.0663983903420523,0.1609657947686116,0.0040241448692152,0.30553670433825636,0.4161837984105177,0.003597945913875231,0.03042039145538012,0.054520838329295655,0.1642470240890995,0.011773436602879411,Sample_30,-0.007749291733664211
Sample_31,0.1471774193548387,0.3850806451612903,0.0241935483870967,0.1471774193548387,0.2762096774193548,0.0100806451612903,0.0100806451612903,0.15217724524009352,0.3710802793651596,0.029772185883788667,0.14479416621645008,0.26004790354553176,0.008924173386496986,0.011712486879529454,Sample_31,-0.0016318417182391541
Sample_32,0.1365461847389558,0.1666666666666666,0.0240963855421686,0.3092369477911647,0.1184738955823293,0.2429718875502008,0.002008032128514,0.13308114719413058,0.1744739215330482,0.020504493421975186,0.323403010228931,0.12173437571574097,0.217250853169446,0.00955219873672812,Sample_32,-0.007544166608214121
Sample_33,0.0120967741935483,0.0907258064516129,0.3024193548387097,0.1310483870967742,0.0967741935483871,0.0685483870967741,0.2983870967741935,0.014477022922570542,0.10591075022484063,0.28929802846533736,0.1489339261444126,0.0928194856227206,0.07688303894184816,0.23724273277846017,Sample_33,0.061144363995733336
Sample_34,0.1733870967741935,0.0564516129032258,0.0241935483870967,0.1915322580645161,0.219758064516129,0.1633064516129032,0.1713709677419354,0.1814769555455128,0.030713834002317152,0.01703589766797809,0.2187618637994669,0.2077942349328017,0.1746134216740966,0.1434802693886829,Sample_34,0.027890698353252474
Sample_35,0.407258064516129,0.1008064516129032,0.0221774193548387,0.1129032258064516,0.1633064516129032,0.1209677419354838,0.0725806451612903,0.396174569347883,0.12196049139799185,0.014833867557326663,0.11127685695124663,0.16081165120776944,0.1252394301999132,0.042629059132781665,Sample_35,0.029951586028508635
Sample_36,0.0261569416498993,0.0241448692152917,0.0583501006036217,0.0120724346076458,0.414486921529175,0.380281690140845,0.0845070422535211,0.02792624367289743,0.03570222609640656,0.033874283139922315,0.012907280597762626,0.435670741523379,0.3943508925850933,0.059568332384538604,Sample_36,0.024938709868982493
Sample_37,0.1488933601609658,0.0160965794768611,0.1026156941649899,0.1710261569416499,0.2917505030181087,0.2334004024144869,0.0362173038229376,0.14633448977738753,0.012586940587483284,0.08998821860086276,0.1974007461753882,0.274039281930214,0.2589977828091864,0.020652540119477873,Sample_37,0.015564763703459727
Sample_38,0.1673387096774193,0.2258064516129032,0.3286290322580645,0.0403225806451612,0.0524193548387096,0.0564516129032258,0.1290322580645161,0.17250920614026138,0.24769918021514076,0.3413643083131135,0.033761548592755215,0.05635238623345066,0.06854263987644807,0.07977073062883037,Sample_38,0.04926152743568572
Sample_39,0.0221774193548387,0.1048387096774193,0.1814516129032258,0.1693548387096774,0.2016129032258064,0.0685483870967741,0.252016129032258,0.030832054788982915,0.09804251731793957,0.1872334386416181,0.17722353141870126,0.21155961217165406,0.07705425153472728,0.2168853352644173,Sample_39,0.0351307937678407
Sample_40,0.1330645161290322,0.0705645161290322,0.1028225806451613,0.0685483870967741,0.4899193548387097,0.0665322580645161,0.0685483870967741,0.13121592332190374,0.07423474634911034,0.08949828174706921,0.07074966908414874,0.48581496313795325,0.06361645026496515,0.04969066728235838,Sample_40,0.018857719814415724
Sample_41,0.1068548387096774,0.0504032258064516,0.2701612903225806,0.2479838709677419,0.0141129032258064,0.0040322580645161,0.3064516129032258,0.10440984523553154,0.06204287803559757,0.3013440416965584,0.23951776805761565,0.005063339363180086,0.011675788343418723,0.275946339268098,Sample_41,0.03050527363512784
Sample_42,0.6229838709677419,0.0403225806451612,0.0504032258064516,0.0786290322580645,0.0443548387096774,0.1552419354838709,0.0080645161290322,0.6333507929753615,0.06484526217454757,0.02146396468861041,0.07812973011580746,0.04303673066479004,0.14731697018172737,0.011856549199155773,Sample_42,-0.003792033070123572
Sample_43,0.0602409638554216,0.2730923694779116,0.0963855421686747,0.0180722891566265,0.2690763052208835,0.0080321285140562,0.2751004016064257,0.05294153982962013,0.30197775866413695,0.09272434199097496,0.019045940949259446,0.25941954341668505,0.006036743110999998,0.2678541320383236,Sample_43,0.007246269568102093
Sample_44,0.0724346076458752,0.3722334004024145,0.0060362173038229,0.1670020120724346,0.0824949698189134,0.2334004024144869,0.0663983903420523,0.07162413961889236,0.27597352948163056,0.01283700286954214,0.17621434415668222,0.09415011651084591,0.24010019535595317,0.06347595595694597,Sample_44,0.0029224343851063372
Sample_45,0.0160965794768611,0.249496981891348,0.2354124748490945,0.2233400402414486,0.2293762575452716,0.0120724346076458,0.0342052313883299,0.01628770384309016,0.2553666253112998,0.24718101013712945,0.22807552085344962,0.2088998650710554,0.017482616022525856,0.026706658761449818,Sample_45,0.007498572626880081
Sample_46,0.0160965794768611,0.1891348088531187,0.1046277665995975,0.1267605633802817,0.0362173038229376,0.124748490945674,0.4024144869215292,0.019265988709222946,0.20310796452333066,0.10157796510344179,0.13786498978450462,0.022904224745999086,0.1251120097769494,0.3901668573565514,Sample_46,0.012247629564977824
Sample_47,0.0885311871227364,0.1267605633802817,0.0382293762575452,0.0,0.1327967806841046,0.5975855130784709,0.0160965794768611,0.08421294753339706,0.13791576209246467,0.03570306935479883,0.0031056241956301427,0.13923828810154346,0.5669829849183909,0.03284132380377504,Sample_47,-0.01674474432691394
Sample_48,0.1028225806451613,0.1008064516129032,0.0362903225806451,0.0786290322580645,0.3387096774193548,0.1370967741935483,0.2056451612903226,0.06864177599653325,0.1369243157185609,0.0249315990646512,0.07858846718240652,0.33996753488972625,0.14013429399491922,0.21081201315320283,Sample_48,-0.0051668518628802396
Sample_49,0.0564516129032258,0.1330645161290322,0.2298387096774193,0.1108870967741935,0.2379032258064516,0.1108870967741935,0.1209677419354838,0.05667392196964961,0.14007756327345025,0.25742339492297595,0.10894496532735749,0.21341990022535196,0.1022377589373326,0.1212224953438823,Sample_49,-0.00025475340839849203
Sample_50,0.0603621730382293,0.0744466800804829,0.0,0.2273641851106639,0.2354124748490945,0.0120724346076458,0.3903420523138833,0.05837322786772229,0.132045657969336,0.004843304104353061,0.21916238359107298,0.23674906592545256,0.01567113391350585,0.3331552266285571,Sample_50,0.05718682568532618
