,B cells,CD4 T cells,CD8 T cells,DC,Monocytes,NK cells,Tregs,Pred B cells,Pred CD4 T cells,Pred CD8 T cells,Pred DC,Pred Monocytes,Pred NK cells,Pred Tregs,SampleID,error
Sample_28,0.2278225806451612,0.3810483870967742,0.0040322580645161,0.2802419354838709,0.0806451612903225,0.0201612903225806,0.0060483870967741,0.21037608539620917,0.3634539713218852,0.005293005003794072,0.29649161493871723,0.06731403334445679,0.017489028937816,0.009399187974215767,Sample_28,-0.003350800877441667
Sample_29,0.0504032258064516,0.0161290322580645,0.0181451612903225,0.0564516129032258,0.5504032258064516,0.3064516129032258,0.002016129032258,0.05127574232756652,0.031167819466833377,0.01558292254923742,0.05893109770179699,0.5238325935840348,0.3072366877405555,0.011973136629975201,Sample_29,-0.0099570075977172
Sample_30,0.2977867203219316,0.4325955734406438,0.0040241448692152,0.0342052313883299,0.0663983903420523,0.1609657947686116,0.0040241448692152,0.31460588760274416,0.4070934801297608,0.003786522502009599,0.027433430275468854,0.05993926955343786,0.17885091836996125,0.008290491566617443,Sample_30,-0.004266346697402243
Sample_31,0.1471774193548387,0.3850806451612903,0.0241935483870967,0.1471774193548387,0.2762096774193548,0.0100806451612903,0.0100806451612903,0.16382611681944662,0.3599564273235011,0.02842237789404982,0.1513978940599908,0.27572810042244544,0.007281895887653067,0.013387187592912967,Sample_31,-0.0033065424316226673
Sample_32,0.1365461847389558,0.1666666666666666,0.0240963855421686,0.3092369477911647,0.1184738955823293,0.2429718875502008,0.002008032128514,0.1309320513360791,0.1717467443227561,0.021911979940329576,0.326913019701238,0.11725240303284527,0.22070473569471294,0.010539065972039099,Sample_32,-0.008531033843525099
Sample_33,0.0120967741935483,0.0907258064516129,0.3024193548387097,0.1310483870967742,0.0967741935483871,0.0685483870967741,0.2983870967741935,0.016510619608138148,0.10478907040043485,0.3048223366994309,0.1416894543838355,0.09381344532406123,0.07100343697085434,0.240284804871655,Sample_33,0.058102291902538516
Sample_34,0.1733870967741935,0.0564516129032258,0.0241935483870967,0.1915322580645161,0.219758064516129,0.1633064516129032,0.1713709677419354,0.18681239947008227,0.040386343388297045,0.014811731901816061,0.213940899704697,0.20444629111720647,0.16415281448089117,0.14674126663734766,Sample_34,0.02462970110458773
Sample_35,0.407258064516129,0.1008064516129032,0.0221774193548387,0.1129032258064516,0.1633064516129032,0.1209677419354838,0.0725806451612903,0.3894303882826474,0.12490724822749241,0.01540842030110735,0.10002754551102852,0.15278899495291992,0.14359138970188065,0.04262015103306044,Sample_35,0.02996049412822986
Sample_36,0.0261569416498993,0.0241448692152917,0.0583501006036217,0.0120724346076458,0.414486921529175,0.380281690140845,0.0845070422535211,0.029105419068486727,0.03909329562403501,0.043136686760539854,0.0073265854409438735,0.417817950160277,0.39050433364812764,0.07301572929758982,Sample_36,0.011491312955931282
Sample_37,0.1488933601609658,0.0160965794768611,0.1026156941649899,0.1710261569416499,0.2917505030181087,0.2334004024144869,0.0362173038229376,0.14577694178884862,0.025132545146120542,0.07618656145836261,0.1770248231365375,0.28761032843881995,0.2641416810000147,0.02412711903129621,Sample_37,0.012090184791641388
Sample_38,0.1673387096774193,0.2258064516129032,0.3286290322580645,0.0403225806451612,0.0524193548387096,0.0564516129032258,0.1290322580645161,0.18474466687424057,0.25000301009494313,0.32174094228560374,0.0312626756907246,0.055172542276855634,0.06111248128147908,0.09596368149615324,Sample_38,0.03306857656836286
Sample_39,0.0221774193548387,0.1048387096774193,0.1814516129032258,0.1693548387096774,0.2016129032258064,0.0685483870967741,0.252016129032258,0.02885865447982702,0.09993755436994685,0.18203820419136707,0.16462846900141515,0.2061159376051859,0.07013472759114071,0.21465590151195246,Sample_39,0.037360227520305545
Sample_40,0.1330645161290322,0.0705645161290322,0.1028225806451613,0.0685483870967741,0.4899193548387097,0.0665322580645161,0.0685483870967741,0.13107883910825346,0.06972554462501511,0.08800302800762816,0.07668139937716058,0.5026624695565124,0.06287647051193984,0.0689722488134904,Sample_40,-0.000423861716716295
Sample_41,0.1068548387096774,0.0504032258064516,0.2701612903225806,0.2479838709677419,0.0141129032258064,0.0040322580645161,0.3064516129032258,0.09820233171189578,0.06284380258725795,0.28178835516075773,0.2397806228478592,0.006697933904550294,0.005643657802512992,0.30504329598516616,Sample_41,0.0014083169180596489
Sample_42,0.6229838709677419,0.0403225806451612,0.0504032258064516,0.0786290322580645,0.0443548387096774,0.1552419354838709,0.0080645161290322,0.621113158645977,0.07391317474420563,0.02272301998299886,0.07333523379631525,0.043529766536351856,0.15199071244283285,0.013394933851318415,Sample_42,-0.005330417722286214
Sample_43,0.0602409638554216,0.2730923694779116,0.0963855421686747,0.0180722891566265,0.2690763052208835,0.0080321285140562,0.2751004016064257,0.05158975766842682,0.28513580139949835,0.09707183903854208,0.018304340146258403,0.2549504650743296,0.005632363024386547,0.28731543364855816,Sample_43,-0.012215032042132479
Sample_44,0.0724346076458752,0.3722334004024145,0.0060362173038229,0.1670020120724346,0.0824949698189134,0.2334004024144869,0.0663983903420523,0.07667401294827043,0.29078885362537277,0.012461881246696291,0.17283166395706626,0.09781041911162162,0.23517804093680394,0.05720556227603174,Sample_44,0.009192828066020564
Sample_45,0.0160965794768611,0.249496981891348,0.2354124748490945,0.2233400402414486,0.2293762575452716,0.0120724346076458,0.0342052313883299,0.019066337376497974,0.2394685300439385,0.24949064972284268,0.22522938187395433,0.21202270089960193,0.017953776754456054,0.03676862332870843,Sample_45,-0.00256339194037853
Sample_46,0.0160965794768611,0.1891348088531187,0.1046277665995975,0.1267605633802817,0.0362173038229376,0.124748490945674,0.4024144869215292,0.02248813521162916,0.19921356624840597,0.10886735151818484,0.13286492575264555,0.025741511386846293,0.1304533313390016,0.38037117854328645,Sample_46,0.022043308378242754
Sample_47,0.0885311871227364,0.1267605633802817,0.0382293762575452,0.0,0.1327967806841046,0.5975855130784709,0.0160965794768611,0.07271288016573652,0.15084142803880282,0.04930529055228974,0.0027754220593442613,0.13302428148805287,0.5599868687159392,0.03135382897983474,Sample_47,-0.015257249502973642
Sample_48,0.1028225806451613,0.1008064516129032,0.0362903225806451,0.0786290322580645,0.3387096774193548,0.1370967741935483,0.2056451612903226,0.0795717645040168,0.11427928894180858,0.027058822083317235,0.08738324291898382,0.34909426583388775,0.13555862776296043,0.20705398795502547,Sample_48,-0.001408826664702878
Sample_49,0.0564516129032258,0.1330645161290322,0.2298387096774193,0.1108870967741935,0.2379032258064516,0.1108870967741935,0.1209677419354838,0.060213869526537615,0.12984987566647663,0.23899665211891918,0.10411768660468725,0.226502726183263,0.11472135432317498,0.12559783557694124,Sample_49,-0.004630093641457431
Sample_50,0.0603621730382293,0.0744466800804829,0.0,0.2273641851106639,0.2354124748490945,0.0120724346076458,0.3903420523138833,0.06414421566396587,0.11550743877572706,0.005748844628143261,0.22554575608687497,0.2566986683511844,0.013274173121938886,0.31908090337216555,Sample_50,0.07126114894171776
