,B cells,CD4 T cells,CD8 T cells,DC,Monocytes,NK cells,Tregs
GSM5609248,0.05525097427440078,0.19260598217776984,0.12979743819896652,0.011185789250802533,0.14371675463965194,0.05594945102830907,0.09259121360190742
GSM5609335,0.033313967833761046,0.08519289835903218,0.037912950494887264,0.01556262758593099,0.0934452118092555,0.06787599276871104,0.03314805223610937
GSM5609224,0.028325062367902627,0.1907408987672863,0.03807132211654321,0.009455780482591917,0.14559787849233466,0.04175651274717001,0.03172237631442
GSM5609215,0.042680959019420026,0.13743175547947664,0.21298206347784718,0.00977264384068343,0.10546139605224307,0.10598390130426467,0.0351152833907601
GSM5609236,0.061405469713072605,0.40545773105943705,0.18210921064399582,0.014166122480690383,0.13266069389538396,0.07962090659528696,0.05681476320133907
GSM5609233,0.05327897605323946,0.37391121802809535,0.24323517446409967,0.01223663612252855,0.13230515980168253,0.0920842021941049,0.026943519235374743
GSM5609232,0.0490891725922919,0.3518145836401018,0.14707447806768348,0.01145514898156436,0.15406270592334687,0.08586246561539332,0.03424869728750255
GSM5609243,0.05200311753854606,0.29974254346439894,0.11604917512249825,0.011958627304952198,0.15361166035461826,0.08140361939639149,0.019856660608421017
GSM5609223,0.043265378091314255,0.42281195222711626,0.11766650523100126,0.01337620920435279,0.10187503851234936,0.08445791968737819,0.11745755614062672
GSM5609214,0.06317863419531958,0.3811028165044362,0.2149787416654987,0.018303784551367334,0.15824420710825374,0.11982103725397515,0.044370778721149355
GSM5609244,0.05182470566067547,0.230175980686992,0.10474221089416112,0.009487585348943041,0.09575117795071812,0.06901021083083878,0.025745760955996896
GSM5609230,0.048805697516209647,0.43954586798612927,0.11051096643002366,0.014875391912293383,0.13495504024973806,0.06804583578503381,0.05521630133423669
GSM5609247,0.009957356067896977,0.04267881600813529,0.0068047130206935705,0.005718925592481708,0.08419782097355094,0.01803621033149584,0.027205175212847637
GSM5609227,0.05691357391619216,0.34808556290513065,0.03909536482337634,0.012288215460449515,0.16162066686706186,0.048445633998027406,0.02602618370763611
GSM5609235,0.034658367171635486,0.36732730637377176,0.1060347488695637,0.009917111125507529,0.10415042328697714,0.0843623504959181,0.02685745558206303
GSM5609034,0.011153672064295014,0.03641808958847992,0.03758780774510931,0.016021315415600076,0.15063543110653077,0.05512270043002769,0.026434815058093065
GSM5609185,0.035553416088993824,0.07544679742595267,0.06690597423684569,0.014009728936827844,0.1663603061103561,0.05927493148688227,0.025730949916198512
GSM5608995,0.037415493066377176,0.07297432665289656,0.01646013548551154,0.008669728354722454,0.09183201047387037,0.02110263259673129,0.03292930681830794
GSM5609164,0.03360415373841034,0.03436074215243619,0.010975783485465436,0.010216964993247233,0.15013615095148372,0.030655982842446455,0.025531422944368415
GSM5609123,0.04995955451747533,0.03910006248800803,0.03342740420301502,0.006468274999495966,0.11173136635387586,0.030092717676001364,0.02501389723808058
GSM5608997,0.08563473381566655,0.2993789652222942,0.3956476953523914,0.01319460585728052,0.08529807156697905,0.07810069686000357,0.04274523132538476
GSM5608966,0.04929654832446468,0.16984373236469522,0.0426681262627157,0.022849842953987187,0.5237852498730454,0.13730714753218115,0.01546824558626549
GSM5608969,0.047505733174910296,0.2011312033856474,0.1014377753992344,0.03226334166929944,0.4380825291155445,0.12707503037982162,0.05250438687554231
GSM5609205,0.04322695346439891,0.18812504499071392,0.050924262653348984,0.01900869584067106,0.10384196621589295,0.025803788689990493,0.06803797488013015
GSM5609165,0.006817190045877154,0.12178447598265439,0.07202532932469023,0.013002352143774864,0.07568536791005313,0.04160590743303692,0.03721176426801344
GSM5609174,0.007866213673366972,0.03928419832827536,0.020956608001764285,0.006525124057107555,0.0821748100807807,0.007404968404392802,0.023193260110735414
GSM5609132,0.22822653636047882,0.05431028035851655,0.09904699969289746,0.02181787447915533,0.08465916584101411,0.040191905019624406,0.06726082411426668
GSM5609294,0.007253394021482417,0.04075222574960054,0.00633112835520021,0.007135913722503299,0.11671773580850818,0.018313285221364745,0.02583223190435235
GSM5609117,0.011443029860989423,0.0362610051068611,0.007290712221827284,0.006476845683027086,0.10177670739761097,0.03297894639444825,0.026269535216911655
GSM5609207,0.058808802099709026,0.22684246574307348,0.04743793049434643,0.05082564305528789,0.3445077880192255,0.23556852813885326,0.03600884244950441
GSM5609087,0.023861201819546818,0.07003663592416491,0.15852313486131508,0.018464883541433042,0.11053869560072616,0.013494985063673822,0.12881728491150699
GSM5608962,0.01994655147988945,0.18041969640727076,0.14577113164016536,0.025442311137279506,0.19961188301086388,0.22882389328326444,0.03401535943397533
GSM5608960,0.0268390054841919,0.04321425157376568,0.08724700639724958,0.006388144724464463,0.2589282930939669,0.045971157316064895,0.024105479373273404
GSM5609027,0.010344552394860616,0.05119864725340974,0.0372676188045169,0.006535095914307225,0.13099807525799348,0.02148643019051738,0.03206875131153255
GSM5609024,0.006753567127938451,0.038286463550273986,0.006776998355734765,0.00879816673021087,0.13332432657550536,0.018598631480440896,0.02612290339881788
GSM5608986,0.04105138499314208,0.12238412435264798,0.1559822519490309,0.027610740178063167,0.14647792737007587,0.06986605010806234,0.057501728610388485
GSM5609290,0.03514739531144599,0.053855034072155326,0.010244992958821825,0.0076901579930675045,0.20906913611321015,0.028637423117671906,0.026456013652232088
GSM5609160,0.04964856150461902,0.1756138113545431,0.09249054262596886,0.01746351247306454,0.31992333189706196,0.05443113820054812,0.02500091541095588
GSM5609093,0.019786273853055612,0.031206614967731847,0.020630093735639225,0.008248628987142813,0.2134780123649622,0.020474293844739935,0.025926341324827188
GSM5609270,0.02225157907404132,0.03474794609992003,0.037287995299832524,0.011393299082115714,0.2159991648270168,0.028601807055600028,0.026191551186117188
GSM5609131,0.02135713140733481,0.047593845186568534,0.007812135576374566,0.006927188765305855,0.1636490577164616,0.02610374007139785,0.0263127410430289
GSM5609115,0.008458143861368176,0.03994810774443416,0.005531500578213078,0.01884106835745857,0.1637677328691357,0.027355681998546242,0.025167913456228954
GSM5609306,0.056415484687652125,0.052201362868900286,0.007765342833177494,0.006203681394258205,0.2390125747250427,0.028686305121918297,0.030840949049232624
GSM5609167,0.017788117542585264,0.06651478495879945,0.023193562239792614,0.00977098936449632,0.35327243074319653,0.024768102772192074,0.024573851598817024
GSM5609163,0.02187891225136587,0.10952873386276342,0.03534884859047336,0.009480994956887603,0.08175112158941057,0.018268036705199973,0.02757615808972039
GSM5609210,0.05716940955588512,0.13146222562581408,0.021489441982851614,0.015801245589959552,0.1602735286635001,0.07461907200890143,0.029042235172803296
GSM5609186,0.22971587726361253,0.11649177082996512,0.18407777019631175,0.11504558845254377,0.1270840938355916,0.16992614370447795,0.057658755717497345
GSM5609291,0.030329794785165856,0.08281931685481579,0.015541409291069914,0.014839778453284592,0.16031404386278225,0.03295541862284851,0.03012997303658239
GSM5608946,0.0495663540598345,0.1439566624650062,0.028838048836842274,0.03311152861409421,0.49791943235656505,0.0988110972677191,0.02068729569217599
GSM5609156,0.05675233147003027,0.31155103161728376,0.09372538347332662,0.01107179394715873,0.11677061590271323,0.09557410291215367,0.08569478063841232
GSM5609296,0.03208754841964849,0.03727297049605194,0.016086420305324343,0.01978530024647947,0.2269764181709781,0.0392169386857026,0.016260569849532013
GSM5609043,0.022710485579699787,0.06037110585410163,0.10661903405401534,0.008561865326768604,0.1976618405412766,0.02980562663487102,0.027853573875942908
GSM5609269,0.03272296288799738,0.1362290722097391,0.07822090952456243,0.025169297752395087,0.453281546188754,0.23616284304064286,0.03821336839590928
GSM5609303,0.041325960583090765,0.13050944064184167,0.13461032811846715,0.007787859861539448,0.36685077429560975,0.08864792793473214,0.03632012941694608
GSM5609281,0.03686242960410764,0.19610970095767563,0.07619153652515383,0.007432360245034178,0.13167733616190283,0.028980459136477562,0.07621099005792908
GSM5609252,0.0047305526536180545,0.04800810527932697,0.006559840247457179,0.008857881566002484,0.13567556755502652,0.03326479186234466,0.0267375527042743
GSM5609142,0.056446127800481166,0.25773224296819547,0.07238040165072684,0.019011522958678608,0.4928373583825375,0.05420735704133519,0.025937751762564947
GSM5609007,0.053729811483678294,0.11719066560112854,0.21826001975137382,0.021315433887450098,0.06347616550454599,0.025917587817973854,0.03378387596279818
GSM5609300,0.0588452062135822,0.059774767271574755,0.015654757041693335,0.009547018011317033,0.607735058057217,0.05219972778132349,0.026242542501354025
GSM5609266,0.013714296384767354,0.04383098737425412,0.006468771562906212,0.019251446755944358,0.09386321159175481,0.01569056442115874,0.025777476399095934
GSM5609278,0.045910222415513256,0.03770097897337189,0.02987881683272453,0.011775481656095604,0.18353940208226113,0.033903471539413824,0.02586474201949447
GSM5608977,0.028982710351301257,0.07275138778871514,0.03371820756574396,0.01022582495172826,0.13931522194571538,0.022548762834461153,0.031261022227235064
GSM5609028,0.00840328249744665,0.07074349196983507,0.00822218732115129,0.006732917985738985,0.11188119053750635,0.010113025167130071,0.02825479301373079
GSM5609295,0.03908426895175147,0.0801220426163589,0.00867584206512398,0.006685673334353482,0.18460078181448994,0.020296534712241427,0.027745239533676764
GSM5609332,0.04019469940704768,0.12252302379722194,0.02666399126935333,0.007029172730795144,0.2423556811798586,0.09554511898065732,0.041279048444216
GSM5608950,0.0636856709291003,0.130170748719685,0.10588433275774452,0.03191727250911849,0.4103402418689913,0.04744038023751468,0.03657716234344257
GSM5609083,0.06931070613375223,0.1282767952942678,0.08868123844878131,0.01664448677845436,0.22759931070499007,0.03296426466145853,0.04361736484047103
GSM5609162,0.0370311742276936,0.08331322865379824,0.3928952720613809,0.013475692574730153,0.13479512705475463,0.1531290184589669,0.03406009274024755
GSM5609318,0.005286935080073269,0.040182261481953606,0.01314966044580501,0.007308700406139234,0.0979296375975686,0.017878514588957495,0.02675427676876781
GSM5609140,0.025743558269160947,0.10462677562865647,0.027695532348657383,0.009703923656481386,0.4334705403187649,0.03571831082331983,0.03420818518507238
GSM5609187,0.042318559171522614,0.17533866829607153,0.025876337066013978,0.009763896632920264,0.14715676724111312,0.04498031991186327,0.026557264906977334
GSM5609192,0.03157634917226327,0.08466410085506572,0.05944979455398412,0.009310437711962653,0.30156092769093445,0.035322732017055075,0.026375873713221247
GSM5609052,0.008355301292583961,0.07203094967150388,0.015406905027765894,0.006638382182045515,0.1013886784618231,0.03171448775258828,0.03454068327209069
GSM5609095,0.04896623903328269,0.05061660869817916,0.02133929406455224,0.0064391367907318175,0.17147026166138535,0.02614465537936587,0.03495597802046548
GSM5608963,0.06258331912385436,0.29080969451869587,0.17981875087049123,0.014802669547734564,0.22572954162984182,0.09389882441357504,0.054566436572494034
GSM5609193,0.05562269322430516,0.05543679500430232,0.028843096547288585,0.012048508882301846,0.3293086784778587,0.1083036965310165,0.021299836524160176
GSM5608996,0.02889887494881772,0.08132943012577434,0.12232202350188927,0.00715400650854992,0.2586203890852217,0.06265572456498308,0.038214666885718306
GSM5609054,0.009977336168752139,0.12273234179785605,0.09455554913937374,0.008182042264279214,0.2869979954555877,0.03414944654611783,0.0340729936099334
GSM5609062,0.030314737205484842,0.152062152542568,0.09298635130243847,0.016442867035366925,0.23981962742905275,0.12036027925857795,0.03648439008103318
GSM5609066,0.006342210821281917,0.07238124748069612,0.09197016004780946,0.009088445319667059,0.10858453934408406,0.021316060285578645,0.027406084787240197
GSM5609323,0.013657012159824051,0.04501465712113904,0.00667912466450301,0.00673689518886541,0.11427892731018485,0.03273528128402508,0.031222616526776804
GSM5609148,0.01914770452763885,0.03472573237311544,0.007074436039247064,0.009871231274239254,0.1508069055880179,0.023192868986012707,0.02544556445509175
GSM5608999,0.05282840539055557,0.0390373423522898,0.04125505842716968,0.02920360167969985,0.16699521536235978,0.041017218125903046,0.028007250085036624
GSM5609194,0.008924123903051369,0.04459498361105889,0.008084950956414254,0.0064079498072898465,0.09802142426307887,0.018472203677061635,0.027267687508271618
GSM5609149,0.025984479117812705,0.08835497301964533,0.02649942646260729,0.009035678353101132,0.19712570549345715,0.025817801152328037,0.02646961380703826
GSM5609313,0.04778419573735721,0.11980212936636002,0.02975679778360347,0.006863860521298854,0.18456322853001217,0.028154714519117722,0.04157694408215721
GSM5609198,0.023709649007239816,0.03143770660251512,0.014628608522941382,0.01167168884595435,0.22702266898759443,0.022607017928107452,0.025275174608705972
GSM5609143,0.04521412238151845,0.03337691225486426,0.010421844095505745,0.00958400513881241,0.2256339017058729,0.02325695747099555,0.02797042771316365
GSM5609129,0.026985030216454334,0.03974772712338656,0.020681400276890534,0.012269694245720993,0.18391397859592182,0.024997472814703183,0.024781472285377096
GSM5609135,0.03190204326521905,0.31682334016974595,0.037040066826208674,0.013355432820314069,0.46640554165655995,0.09899432567251595,0.029348631782083832
GSM5609268,0.022978311314100504,0.03889179675599832,0.007728358279533636,0.006658195389509121,0.09034054127939074,0.021757283825633113,0.025844582244781852
GSM5609018,0.005990590393454637,0.03957805387008917,0.029355949175497307,0.0062822038445974554,0.11102898913470718,0.019440083349980108,0.0260784743105599
GSM5609014,0.042006637886234884,0.07651227638788533,0.056843730564707436,0.010415094406183543,0.1649392635175597,0.031724688489992735,0.03373851802937833
GSM5609032,0.03130959390609757,0.03541890675897242,0.014778633279064557,0.014047043928775597,0.3467184097496499,0.03350277800122527,0.02805364385268122
GSM5609064,0.0064065431880407355,0.03847353635732487,0.028076129795398592,0.006056120494846268,0.10763339197927423,0.017910298594484262,0.02654649179792255
GSM5609099,0.028335592965904138,0.09933592444867095,0.2705393914098152,0.009027474804266604,0.25434436834702195,0.13734565310385677,0.06431263032478407
GSM5609108,0.05380939672312801,0.21293556382732007,0.3444742314783728,0.00597582525085816,0.2707262190743707,0.06367554033196819,0.04840322331398192
GSM5608955,0.07377520508156911,0.22654082030312048,0.10636554335405461,0.02178152549698766,0.3750111625973861,0.16141943652572271,0.035106306641159296
GSM5609072,0.012560479584236905,0.047624010327728505,0.006392458965202363,0.00672627771429941,0.023330382534013632,0.006797788786190429,0.02650136682763931
GSM5609009,0.03832674183130808,0.1803527970310978,0.2702987846986898,0.008509484603928865,0.09754423105782349,0.05758231680335901,0.039951911603021924
GSM5609136,0.06195666067273663,0.14995188202069903,0.0621780588798252,0.011588669339599131,0.25704692697446574,0.05753696514630558,0.033810261783717065
GSM5609020,0.00796063768679311,0.0882239738787912,0.06654472314774179,0.009478453032937753,0.133216008591621,0.05327613186780196,0.02293343992200242
GSM5609182,0.026479582579593784,0.04234749711679667,0.008826605185492699,0.01026689142399382,0.13566335947991737,0.022515783471705637,0.026461057647533086
GSM5609013,0.013184220836565716,0.03354222840840268,0.03272034650434829,0.007062470598926013,0.19310831848275917,0.02131035694224431,0.024292969143733745
GSM5609202,0.019722893677337948,0.09692499842296522,0.026180840770533457,0.006626830534457349,0.136579235604162,0.022286725930256417,0.036583028609190556
GSM5609285,0.025010737664014984,0.027500877647145847,0.012880755231655253,0.011277927731724941,0.3198556219243133,0.03853152137512011,0.026804320668495488
GSM5609075,0.03589233382993319,0.05870651702546766,0.0992075828070639,0.006550040984116483,0.133469282227934,0.03257711903246728,0.036898369510978246
GSM5609170,0.045313342958326445,0.05179434837179378,0.02868818738802003,0.03028901526176853,0.28596760616627115,0.05825172138643977,0.033879601250330314
GSM5609111,0.01239692101786666,0.08856812265584468,0.2021839220120769,0.005734669645808935,0.1338391930661487,0.02144004787236385,0.02700131236066912
GSM5609125,0.015953196583122213,0.05397478385439079,0.03672599816518602,0.010450534291198806,0.09490616094857891,0.018957806724496234,0.03682410226710729
GSM5609053,0.0054028573580179335,0.03477283445729924,0.008954994743646229,0.008121079768190887,0.17928893099521273,0.022296781294205047,0.02589359611767889
GSM5609301,0.06036423260743957,0.2762056664045282,0.08464699580607843,0.014062740443503014,0.33786166311385973,0.18251676679281573,0.044341934831775245
GSM5609320,0.08058720106119398,0.07739043668015876,0.03707660346802557,0.01937327891732118,0.2829166474545848,0.0966110271966581,0.022760627897112702
GSM5608958,0.036584566537372805,0.14052113142768496,0.17140151459486475,0.023949758311376065,0.1742984667105746,0.16964103811077366,0.0258561618955556
GSM5609288,0.005722535108088109,0.04648477219129077,0.006555184182201736,0.009806846831468463,0.09253221672683778,0.018208344544718015,0.025837712216596365
GSM5609003,0.047420616242099894,0.1718653762664375,0.05852710892563575,0.007185743506881795,0.22232958027741134,0.04866949245182852,0.07909315318164926
GSM5609314,0.05748231936730662,0.1986645082779154,0.0879385018064096,0.009359710374236713,0.3258369281684187,0.17618619877691194,0.025794253399534253
GSM5609284,0.04027629440345996,0.030192763433660518,0.0060795309826360165,0.006256617638637174,0.17592053575620398,0.02363229165942023,0.026635534707155798
GSM5609033,0.009299290873834921,0.04000316630308372,0.02702642124607055,0.006707400063319896,0.06025344185794834,0.017335461775106063,0.025490195979854934
GSM5609069,0.04145649812451479,0.10905875768086856,0.2642272056837845,0.0345460169646476,0.28265523146549304,0.04830066382283302,0.015236686641150188
GSM5609116,0.04263853139711529,0.19552020911984713,0.10182735165388157,0.017548317220926986,0.1917449666457181,0.09288062510186612,0.03663168262477555
GSM5609004,0.074567315508391,0.0935834891478339,0.16758119198966856,0.010042437942636269,0.1593094433883367,0.045192208943294135,0.06450989368474208
GSM5609166,0.029322325603671675,0.0731562551549002,0.018053645824224623,0.01632070962017553,0.37244679796216823,0.0724466486637908,0.02446963416220918
GSM5609060,0.02805304445033317,0.10227803285174286,0.021355175736547688,0.008131487077593683,0.11950981492731325,0.018657727880077645,0.03350963772136038
GSM5608956,0.02779126147815598,0.032133481721026105,0.09663033704609206,0.006153222442617769,0.4440395933504257,0.09326648165890312,0.024654272112391032
GSM5609302,0.05050615938354984,0.17253723590063527,0.27416461519999574,0.02394005294929534,0.19020065256238872,0.1355226714337151,0.024730198857967626
GSM5608972,0.037353684732664705,0.22999622242777137,0.13731514358887334,0.017350458562503876,0.14400518113090408,0.09462902121196695,0.04225905216614941
GSM5609153,0.021478339176847452,0.1887781808228153,0.06880670526534607,0.0070194479803900554,0.38177262485406005,0.049393226781177975,0.02767082078747216
GSM5608993,0.03687244530891014,0.055359366277297845,0.12415014156266051,0.016487319416681533,0.18085470703194192,0.050917138409909614,0.03257872692928
GSM5609134,0.08453073093738728,0.42377732503515314,0.07284433499184408,0.02396269952365327,0.19080389163092015,0.09626511436584995,0.026439911661313917
GSM5609311,0.02263716227974588,0.036128250700759174,0.021780948842542197,0.016472552123482687,0.1482390150658916,0.020682922624125473,0.025888173060131178
GSM5609126,0.01217026934166815,0.03402210100021817,0.007989560550453394,0.006564546197697844,0.15386911380518578,0.02432040585092932,0.025483928527556567
GSM5609204,0.02109513851150043,0.034373659404673046,0.006444179372197042,0.007118661304744594,0.08751057538049495,0.023579880411791095,0.024886807284508324
GSM5609208,0.01388603988491352,0.030158036853513558,0.006221514490666962,0.006629641064004905,0.2225856558280463,0.03307206650259126,0.028339725212871886
GSM5609312,0.02831909521305791,0.026534578124212976,0.007534002327960561,0.006317285015277688,0.19275634781076612,0.02434068630459056,0.026519163960876
GSM5609196,0.011630756929404303,0.03192427907162531,0.005873047126663226,0.010446258420547737,0.22115763350025114,0.036210653397457146,0.024515835208286676
GSM5609089,0.02222655835603955,0.03802102283971222,0.014622799150998293,0.010415192857584904,0.20019108237827762,0.027311723405932305,0.02616615300957327
GSM5609254,0.02943340985873198,0.02691186135520434,0.015886716127669127,0.012100776707315773,0.3838826453346975,0.053677353597023476,0.020991145615708987
GSM5609021,0.018428997431465977,0.04245947721968284,0.007054111473817177,0.009558945911326618,0.10742216765065478,0.021538942478931143,0.025553269007087098
GSM5609118,0.041513994739206465,0.05405800843111213,0.020190294227387936,0.00663268501897391,0.2453230256383168,0.044645721658310704,0.026352634891771965
GSM5609077,0.02480026264527409,0.03889412458527934,0.02121939811188021,0.006969961727671055,0.1679236163163012,0.023822091710782124,0.025851310617443307
GSM5609068,0.04093573266423587,0.09597949323606093,0.04628226873470481,0.014420816359875603,0.1451230333714218,0.038002484358342574,0.0377260133835975
GSM5609015,0.01829382177738286,0.037812058049006794,0.032026352761559816,0.006635043759576447,0.17470319433302675,0.027389949118914875,0.026809685098360236
GSM5609276,0.029540931772291935,0.10565979289773154,0.02417730797018857,0.007023287990319496,0.2003290717933838,0.05720127063125549,0.036701803348859016
GSM5609151,0.009882217085450645,0.03981545784866536,0.01653388269346296,0.016129710742279802,0.014552679076769945,0.011513984804903158,0.03094730852344191
GSM5608994,0.0702517589155941,0.1512303143840828,0.2049814335395799,0.042605532689062114,0.12866378242978707,0.06321325582307408,0.04327774768869299
GSM5609110,0.010496073617210715,0.0661131789706135,0.02761829042013057,0.006208954411659555,0.10250594682506592,0.024343567088700273,0.025897978132292696
GSM5608970,0.04479789706728087,0.0809635685123164,0.2562396050507869,0.014234967042637273,0.42535718424956176,0.09379964596779718,0.017271720413708763
GSM5609292,0.05718299379329387,0.11813714806233445,0.02801827927096034,0.03570413676299547,0.35533251970216156,0.06654689259162604,0.03236109638676365
GSM5609096,0.005824107563954425,0.039277046607953905,0.009897269590410408,0.00549345488060397,0.1027688068318861,0.01799684478405197,0.02650136682763931
GSM5609158,0.16012285023512512,0.084309985459542,0.1383538143041164,0.024390513998411495,0.18276608743616146,0.0788779771279323,0.04186741839107014
GSM5609146,0.04775412593676696,0.1737643116999209,0.04531254590151002,0.005594154119716755,0.12079809679548353,0.0953088525976724,0.027303140659006877
GSM5609065,0.012696672659438081,0.039536517158082894,0.0068530242238324475,0.006810900708164911,0.10146079417813202,0.0239950341012075,0.02654366667306073
GSM5609044,0.01173535895236972,0.041613623053315715,0.00676236000918881,0.005431535458828436,0.05108449674556262,0.00480271871744396,0.02271111144991768
GSM5609057,0.03447272515676601,0.12686887289585297,0.02315144168227645,0.006474920521437494,0.17653685205309946,0.02722575772165949,0.034288497190520906
GSM5609000,0.043937456479063886,0.19728219595944255,0.08664191869229045,0.00722984129430224,0.18518714496072725,0.05579593812117921,0.046961927768759126
GSM5609124,0.050868493364011676,0.15578767639128888,0.0469586967814014,0.03095614437564968,0.2948902685069297,0.07716271459622363,0.06358049886419873
GSM5609262,0.042953843061680826,0.031465798005899895,0.020137924291272653,0.017193936924681023,0.17386569670767357,0.027129255062076047,0.025748709656057404
GSM5609206,0.04429658643224429,0.22996513468004448,0.1244582483193907,0.010868533433859065,0.4336497844121546,0.13304863168721673,0.02371308103509025
GSM5609327,0.024230874105252913,0.0937260569969563,0.1217544626989409,0.00917008829190014,0.15419125629347655,0.07707392999379001,0.02875237358389474
GSM5609011,0.05829535633016854,0.20012512597721657,0.14885133954614688,0.011092399918065283,0.22800594087954917,0.05162483110401314,0.08433933891162035
GSM5609137,0.009938812052007858,0.038425022125936334,0.00951401215199305,0.009265750526384875,0.01809061382764338,0.004937311144574153,0.026720800293738974
GSM5609171,0.0407649796629124,0.02907653514319427,0.014402344364690014,0.010968963192499067,0.46186814730066406,0.029638114273179833,0.06344136811566563
GSM5608991,0.03267641623117499,0.22982978396479886,0.38638224613918654,0.053005453983221616,0.10530815436376291,0.16042043360937566,0.0323775117084796
GSM5609100,0.005058868985633042,0.04195604598477096,0.00675108226185118,0.005994763412701092,0.08058312662433034,0.017550059107293518,0.025860419072220208
GSM5609041,0.013323649921673444,0.03873954933541324,0.009768993750916468,0.0067266948736955995,0.14961059810655647,0.02645580394007748,0.02508538006055245
GSM5609050,0.013689559594027213,0.038565330655907906,0.033690153877754675,0.007381563808837344,0.13685700075204263,0.028081720164636653,0.0256235736206094
GSM5609061,0.007460606620964416,0.04115604771593653,0.015058454622530337,0.006017113898748289,0.10419747778314856,0.02152059762282408,0.02684888306438074
GSM5608948,0.015621290337319382,0.05701270670646496,0.02726269444537965,0.011263822478716405,0.1541218238208833,0.0866130246564161,0.024746051777684797
