,B cells,CD4 T cells,CD8 T cells,DC,Monocytes,NK cells,Tregs
GSM5609214,0.06552491127621252,0.3308255994334632,0.20580463149089342,0.020055398226648716,0.18721864414671016,0.11318128702269735,0.04990966841438919
GSM5609244,0.057644242020971535,0.2264424709635284,0.08457681916502285,0.00928634299474454,0.08990754000288242,0.0641020361134069,0.035519145810110696
GSM5609230,0.06151259164237241,0.43067523951057646,0.11119509827360491,0.01547196522380442,0.15810438911967933,0.0788063206242476,0.057494873966565656
GSM5609247,0.006203155265363646,0.04377874868219416,0.009820204047864357,0.005315561065400272,0.07465245647621252,0.0065089567892394375,0.026677190188429196
GSM5609227,0.06846441015416416,0.36503206243415476,0.03785182333428518,0.012892576200281943,0.20083668034474736,0.06709066217651666,0.03747563157849685
GSM5609235,0.034776516134560724,0.34497939764049085,0.10047998093955472,0.010595472248665428,0.14627659313537691,0.0903004030381858,0.037812174853618354
GSM5609034,0.0055681194911813125,0.0375340699320792,0.032012362782358396,0.026161725534811917,0.15825062182887156,0.04225449642952763,0.02772281676335288
GSM5609185,0.031953995521010005,0.0786532455066463,0.07568743513685497,0.016075176652420854,0.22758032098428072,0.04700387214847409,0.024693370590983477
GSM5608995,0.04155602877072395,0.07295343275030128,0.01772708963146139,0.007794244705345196,0.14580282228511396,0.020128210744165837,0.03022110767696338
GSM5609164,0.038642111030369165,0.046463252174273245,0.011918345368111254,0.011541158362478866,0.1754422248403775,0.03640886312659645,0.025811157169206383
GSM5609123,0.03812103396889405,0.04123682032333623,0.033642315430584775,0.0065821119833099715,0.16277625084975061,0.035280779201294646,0.02581481930665977
GSM5608997,0.0924778318106124,0.24685878726370708,0.4122362621295375,0.014015833563227035,0.12614476819058107,0.06779062381138243,0.04047589323095241
GSM5608966,0.03961562353558049,0.1676140442998635,0.046394322389827436,0.02711333940371325,0.5741420349587025,0.11898700055719379,0.026133634855119138
GSM5608969,0.04565548020287623,0.22329314449557588,0.0999275042203397,0.04384553423051883,0.46689928335897884,0.07797317209131709,0.04240588140039355
GSM5609205,0.028582167323030497,0.1906468897304239,0.04838794352235115,0.030608450531685347,0.11615674013947005,0.02496200767442779,0.045850184444850596
GSM5609165,0.00585408053941944,0.12990339885939126,0.05848207881606232,0.012413786119971066,0.0902573821281212,0.013409910834695107,0.039886184583134865
GSM5609174,0.0062811071729841,0.03976106655694948,0.017567236091782592,0.006037732753563639,0.09932103417120068,0.0066318448070976825,0.005226828087947247
GSM5609132,0.17460090583353755,0.0751404920102382,0.08710286311904039,0.03544028926760408,0.10602802741208156,0.05501632687332648,0.046529362461575366
GSM5609294,0.0058416040645257435,0.044303346324172314,0.010371956660497093,0.007949927386208784,0.12902235045786134,0.02370821079666351,0.026404292493032076
GSM5609117,0.004802567626583431,0.042501622988580776,0.017216854013316515,0.005725469796398001,0.11424657463019154,0.04059389210943271,0.026991337446390106
GSM5609207,0.04859985671558658,0.23476476183412537,0.04012993612234742,0.051057753768808625,0.34832636568669456,0.2547798716281519,0.022341454244285554
GSM5609087,0.024243837412575905,0.0585067644213874,0.15638596153826653,0.008249761173224575,0.12253218217652936,0.012697183344351905,0.13996993680125033
GSM5608962,0.01668671961397671,0.18940669652974731,0.1628952453616556,0.022827146033517577,0.20718038538438574,0.1999436960145212,0.03422287522490632
GSM5608960,0.03386771999675393,0.04575870552854154,0.08113777959137655,0.0043153652330954195,0.23540516800336211,0.04708037966057352,0.015316260008107208
GSM5609027,0.005989373273318414,0.0475276757320301,0.03222854824514809,0.0060387368229451975,0.11804171929221054,0.026756892907133484,0.0312622431865546
GSM5609024,0.0050686991132038554,0.04202616490629859,0.01136564379245234,0.007221652474987643,0.15167649414839912,0.022932414033053107,0.026433323299728154
GSM5608986,0.042142980687588705,0.13811712587054276,0.15333430291914626,0.028515057833621335,0.2684721228648715,0.04818947569935472,0.07739159682715831
GSM5609290,0.020539956257111625,0.05810579169002698,0.010114075710100517,0.009339352874240394,0.24138403337457504,0.04196269710436605,0.025634900640852113
GSM5609160,0.06603057681529506,0.2033576040442634,0.08107032590719992,0.020061678098094855,0.3978460913741699,0.04179917536484861,0.02950962372431158
GSM5609093,0.018095621480153146,0.045582412476978626,0.014301712557786696,0.006368708199871539,0.3150983670268203,0.02275006445595067,0.026828498878111565
GSM5609270,0.020865384745634253,0.041205686357718006,0.0340834116533261,0.023151628244262416,0.29363762717435704,0.033238408913369225,0.026011664307756154
GSM5609131,0.019815397820685227,0.05533224099329667,0.01624879155535736,0.007221729288003165,0.22192877731115537,0.026148836888200206,0.025391485749043204
GSM5609115,0.005953654737375689,0.05139816711585915,0.010746587658078751,0.008195167947921356,0.21605229197528183,0.028156554936978054,0.02742017779288601
GSM5609306,0.040656524226778595,0.05617880666727257,0.016382411519738672,0.007850410479328083,0.3027060176994328,0.027532250904827714,0.028192966708459746
GSM5609167,0.011741290710632988,0.08806659149340365,0.016788483193478417,0.008727534360734852,0.3029722252231862,0.028359849268252482,0.03454799062095913
GSM5609163,0.017650257550844553,0.10835689631792575,0.03231610115124336,0.010233807568372754,0.099675277650053,0.005710195923048112,0.027567333015114454
GSM5609210,0.06559948947220412,0.15370498933978408,0.0272184371948516,0.018425806175996404,0.2422169493475803,0.0678756371537102,0.029229390937534048
GSM5609186,0.2599818705937913,0.12766730993575082,0.24302366571812084,0.06839514509291487,0.1410425905176997,0.13829908588413098,0.02159033225759146
GSM5609291,0.022362606139751724,0.08147252366014432,0.015852480791893223,0.016317887091071487,0.21287732124533146,0.015033284542440462,0.02794862425723122
GSM5608946,0.047661440945833695,0.15092240695085216,0.0349931315874072,0.036904937670596,0.5243762010388296,0.11531766662875675,0.03290151752382935
GSM5609156,0.06290059639136344,0.30413462769832683,0.07878650745189662,0.012185211373323694,0.17582061851921507,0.06886056885205907,0.10554736805865648
GSM5609296,0.024060809010934332,0.050545126933460034,0.022257355072921158,0.0335253362566685,0.2950133341743513,0.04639782559325019,0.02721695423297099
GSM5609043,0.02267342687890832,0.07356632468392653,0.09545589556975559,0.00773110111171139,0.31196980280826336,0.025963210304453827,0.02752117930241998
GSM5609269,0.036477973708518734,0.13991491084423122,0.08406160720501824,0.029697660620531644,0.45862402229827975,0.20401367591823164,0.047210149405188896
GSM5609303,0.036790708995985126,0.12809140151362652,0.11582776587835368,0.010444621862527747,0.4558760555259506,0.08875118213864441,0.03643203125977205
GSM5609281,0.02665572786631041,0.19069307635938118,0.07483541925014701,0.008542839492514857,0.1242633223352479,0.011878703151402216,0.08852240152047977
GSM5609252,0.005028365030463391,0.05329230428980632,0.016370289280057064,0.009260417155041561,0.1713795430455991,0.04142773574079964,0.02680115047910235
GSM5609142,0.0593046223611657,0.25128697472003264,0.0792691945483634,0.023437583726969018,0.5095679344578601,0.044538707766470786,0.03259498241913848
GSM5609007,0.12483446157495248,0.17007324806057914,0.29945846806754833,0.01627374230738767,0.07029352484334316,0.034616314075213706,0.021542842858306262
GSM5609300,0.04912664749100997,0.054279988613731,0.021024540701213235,0.005161946491188677,0.6586428244445954,0.046940497308844926,0.03523796841395693
GSM5609266,0.01365059016631982,0.03812677866469658,0.010156550384026098,0.028223616968470675,0.09566601504819981,0.011633301195481331,0.026426281585075883
GSM5609278,0.032289303151206074,0.03979067827559129,0.03400302101278018,0.011415862427181815,0.23731005330692548,0.037739909817285595,0.027183194115092502
GSM5608977,0.016429068706878606,0.07085809446998437,0.03780554764621657,0.009649832251225742,0.16558816547321212,0.02500058555231799,0.029386915715101946
GSM5609028,0.004449020204131874,0.05301955923332562,0.01682140788514451,0.006583189634111766,0.19102471064123858,0.008008946810640747,0.02816036542191675
GSM5609295,0.024959493787109335,0.07815454449132996,0.01633144940393451,0.007999072624661575,0.204914754708197,0.02488240826947368,0.02867270442013518
GSM5609332,0.031855457756060385,0.12312461526495878,0.03152007770920557,0.006459618762801181,0.26029720352926583,0.09840720428031782,0.04696893279780837
GSM5608950,0.057898856618904,0.1342683916146659,0.10090171103147304,0.028849126737651876,0.35956942217196913,0.026489882366569677,0.03434647917090175
GSM5609083,0.06791298642741644,0.13821246045856367,0.07612635113491696,0.018100411940885075,0.32677716408445884,0.03112739551867902,0.05520759041866381
GSM5609162,0.04243769027890283,0.10215065264840666,0.3977598704960532,0.013904897966870897,0.18666408725557604,0.13042806816784613,0.03502729374721199
GSM5609318,0.004640852716311118,0.042690155205147344,0.010153617174071894,0.006798462409401548,0.11910194153404886,0.0059494562400370645,0.027170596788677313
GSM5609140,0.024777382254790446,0.11689558620729221,0.030730807630428788,0.019474738804455088,0.3723312445097896,0.04143607981480788,0.03120321929071275
GSM5609187,0.046045568173109064,0.16356858945975347,0.026102234088209164,0.012466116858882494,0.19421603220851508,0.03752587162265383,0.028989645369851776
GSM5609192,0.026319632866725486,0.08477105497121999,0.05514246010711036,0.008245700118583376,0.3657122378995248,0.030538671711495203,0.021242504646608693
GSM5609052,0.005634265898035609,0.05494073478905815,0.011415411037151147,0.006458214115591926,0.1140980700777262,0.021403974134635503,0.036372662384418025
GSM5609095,0.04118610487079273,0.05361101399323215,0.021422707584244784,0.006810355871280307,0.2807002857893815,0.029261591307163128,0.034958199900432974
GSM5608963,0.06327834822265051,0.28684137646205027,0.14769352998735052,0.015563320120486356,0.25585545952628835,0.09980750805352497,0.05856675788952262
GSM5609193,0.06185284817047513,0.058588699450346726,0.029519958902045982,0.021845391639764365,0.3378970129325667,0.10108585184033676,0.013740960312282098
GSM5608996,0.025305217502009213,0.06974969485100006,0.12243206213984491,0.005288057286053506,0.39108214651950235,0.04583780856833218,0.040960025298248104
GSM5609054,0.009832514179065863,0.1264633259602317,0.07298174626754225,0.009627443325834368,0.34394174981063186,0.03527284866018917,0.037846366992557244
GSM5609062,0.032394969871466554,0.15764801129251096,0.07025973998716149,0.015338541501005151,0.3936757644774207,0.11911379194230302,0.037913693611620225
GSM5609066,0.0056908585639040945,0.07318652698018914,0.08409315728216896,0.007957206755235325,0.15368181610559872,0.025085441920382263,0.02619359457887403
GSM5609323,0.009532311476622863,0.051685523883425975,0.017557474429863048,0.005955265207446172,0.16507885382315848,0.04235886357211618,0.028452295876003026
GSM5609148,0.011229385712701566,0.038645554755406236,0.016303607058689242,0.010504971349515911,0.17306661053394828,0.023951254276849392,0.026394555729599728
GSM5608999,0.07072100667058215,0.055642914063102795,0.05497915122070257,0.045453493433367326,0.35606357264406807,0.048949779199724985,0.028045641822817994
GSM5609194,0.0042607327076257815,0.04139149641846069,0.010153617174071894,0.006794017183179168,0.1058935761044309,0.006364145214957135,0.027969790734617316
GSM5609149,0.023314044245056145,0.08200025080904234,0.029811575655773234,0.0081097942062949,0.23863022911129217,0.027107362079165875,0.025994764185152095
GSM5609313,0.025030062110291434,0.14159174249890033,0.02969571565846282,0.006571506560801329,0.33157246103401455,0.03641535437968632,0.0514591786629696
GSM5609198,0.01844573258573358,0.04711703816180047,0.016606024548394997,0.023591000029588544,0.24855760937778842,0.025007939073080677,0.02749522622372441
GSM5609143,0.036147105007541494,0.04793937533795808,0.01608413104043159,0.011378866037138734,0.3422210222299598,0.028315183384491044,0.027171608437522594
GSM5609129,0.020653295646423722,0.05333895750595382,0.022924894165055977,0.014780273760338438,0.21593721336755634,0.02704948743010608,0.026151811632418295
GSM5609135,0.026315069294063617,0.27761600850458956,0.030897306693676824,0.013587549242572938,0.4550166697331315,0.09182105007793996,0.03715247939276239
GSM5609268,0.015160986871031129,0.036454701830508744,0.01587671447773537,0.007147814454561006,0.10173810349028194,0.007009817283448856,0.025627221951276792
GSM5609018,0.006029745546637353,0.04075283311409169,0.025276900745107786,0.006041097437234205,0.12099351162631748,0.023731022569788762,0.026852247518566835
GSM5609014,0.04409246523805833,0.07404227472427216,0.05087621309679632,0.011690759332090708,0.30350639407571317,0.03977126809675528,0.030792925260107264
GSM5609032,0.017601342354085444,0.04989173267229865,0.011218298965835885,0.008952552716317959,0.453553606233164,0.026845936002428586,0.027907071208743365
GSM5609064,0.004947033538963108,0.04035471856814304,0.02311756853544235,0.006601325060691727,0.11263793646030432,0.024165950657167673,0.026538100260605924
GSM5609099,0.026962456746294338,0.10246663243382603,0.2845320085232199,0.006753334717290469,0.32782856492227846,0.10491090138849914,0.0915230441060129
GSM5609108,0.048853294116961175,0.19333227979091128,0.3414011086753967,0.009206082618380074,0.2930162889787647,0.05824766138779443,0.055943284431791515
GSM5608955,0.09105946531272732,0.2279060962243905,0.12065582812569434,0.023535694824835317,0.3200535338365249,0.13459791239631208,0.027453370942126392
GSM5609072,0.005686276747998671,0.037225914187668255,0.009500106414752402,0.012987055781568172,0.03027191517591072,0.005872394598024782,0.025866760415401528
GSM5609009,0.041892516683257844,0.1761278676890375,0.2964630628932031,0.0060138727490268275,0.13674997482428203,0.031213600836427935,0.03573723427021579
GSM5609136,0.06883426749620342,0.17195228690510814,0.06170161385183176,0.018735665447336472,0.3305714901791332,0.050501878178739024,0.04557101810500057
GSM5609020,0.006616096600729646,0.07514678986586629,0.05752525281222478,0.011305212527444045,0.18667598813804218,0.05340771109635196,0.02686821192138828
GSM5609182,0.021591476221538976,0.03966751066122802,0.017642443083268126,0.007200361449115099,0.171737961577971,0.023822346190564902,0.026496022713479932
GSM5609013,0.005364160606093712,0.04384673224993482,0.027928147941103803,0.008844668650643669,0.3132802676315211,0.024886426266155615,0.026588424890591142
GSM5609202,0.017383361723051233,0.10117542035171172,0.02190098859494973,0.006601875262295743,0.19324145880676413,0.029019388715776362,0.037570776055747636
GSM5609285,0.01063905394355979,0.04935692588305395,0.018152813320328025,0.009792294653345692,0.45800358610194103,0.03512323217871577,0.026981594340019944
GSM5609075,0.03406096168039962,0.06880943661005195,0.09198388718973688,0.0068183441283220835,0.15164205643802864,0.04398631785345174,0.03558410008243809
GSM5609170,0.0341067333027663,0.0738731338562592,0.030179203092836705,0.040061885717368344,0.3487133516024805,0.061542063495192714,0.039140638410178216
GSM5609111,0.008402691316844877,0.09623767020589871,0.1885978380500551,0.005460496599709604,0.1766373175451293,0.024047736705555153,0.028483229653127388
GSM5609125,0.015788502126129342,0.07030420052555156,0.028533484300755224,0.011853174629781195,0.12954429370743667,0.014603018700148756,0.036778506216677415
GSM5609053,0.005597349814796876,0.046903067788010344,0.010671883161806728,0.007977632864075655,0.2410058960255269,0.026361711256227112,0.026660622565841504
GSM5609301,0.059922481209457396,0.2508088927996901,0.07778325351958176,0.019951934904467748,0.38055050414184943,0.17077788346727002,0.04020504995768359
GSM5609320,0.06560535066856167,0.08570618425274978,0.041537108704314304,0.02990851209413971,0.3028945601477434,0.10464426236829741,0.014786350747670226
GSM5608958,0.027460739164536643,0.17046442978636814,0.1665696754562275,0.021085393733637617,0.1796357725665344,0.1371754657710626,0.026764416474064388
GSM5609288,0.0076392450257557355,0.033954828025193534,0.01649978175883941,0.00991351171482947,0.08918485769402341,0.005931322678125588,0.026372270934461678
GSM5609003,0.03908758792240781,0.21022085775156954,0.05421961298171137,0.006463083821354306,0.36579394032201673,0.055001944725971655,0.08936796471810425
GSM5609314,0.06644531799509538,0.19652102785729983,0.08702479105322049,0.009565095218982196,0.4033514822819725,0.1615270562861418,0.039130248852745055
GSM5609284,0.02535590463920594,0.05262255445555453,0.009401432908628311,0.006703756341362086,0.18829672899170288,0.031124149513944058,0.026582800884306937
GSM5609033,0.00474799577659787,0.03533568350015651,0.022485785012009225,0.011883353830222052,0.084069752476607,0.006115969708769257,0.02636625760202669
GSM5609069,0.056601201351544714,0.13519621611745006,0.3276900009249479,0.028430090347720757,0.3282874514328238,0.05666329007770717,0.02821811850680435
GSM5609116,0.029839786850125123,0.2076202219978462,0.07785783575015384,0.01445552156681097,0.3208724463016923,0.05023803457760498,0.0503547846177655
GSM5609004,0.07706302629201216,0.09984606402731835,0.16367353834068396,0.008664294141361406,0.2931540269191754,0.033519773236699524,0.05848461495640329
GSM5609166,0.024818679438174885,0.09961688824345277,0.0219369324629825,0.015283762351491082,0.3333968623072532,0.060600027880772796,0.025995973114723774
GSM5609060,0.023025307040706457,0.09460360464089844,0.016234404894250758,0.009048276746533999,0.179262383742931,0.006945802116719833,0.028474185367202424
GSM5608956,0.022954701429788713,0.042329691411659334,0.09935082493794567,0.0061620439760342,0.4422377213851557,0.0839074901217261,0.037456288220584895
GSM5609302,0.05796531920568025,0.1664154475176329,0.34704175156555017,0.021967378144868863,0.22468911408827325,0.13101913577374916,0.03707453432474777
GSM5608972,0.037614899509418424,0.23926875476231185,0.12996590209504222,0.020691728334499535,0.23706940309722122,0.08392161220769487,0.037948716629174685
GSM5609153,0.018529413471789265,0.2071418604030439,0.06812443808811774,0.009507202928178499,0.25136272598231996,0.055114795407879814,0.027459264891174517
GSM5608993,0.026942714818079482,0.07280492270660478,0.10133583972836857,0.009688023660133943,0.29925447689891604,0.05114630458549875,0.02991532304975482
GSM5609134,0.08798195945066871,0.4367598424462918,0.06014244972095639,0.02553952492782631,0.23585994809301297,0.11078117198201946,0.04192562318927319
GSM5609311,0.016053174894165696,0.045933435528639745,0.0276836087582896,0.014293455186430989,0.2027412475470095,0.02422226140638992,0.02739923787807371
GSM5609126,0.004805375003365405,0.044198362737588814,0.01732964367924345,0.006350908257978826,0.18580249352227757,0.029577610179858826,0.026747470557689064
GSM5609204,0.015057912479722504,0.041295019948167096,0.009612741034412169,0.012753383371395872,0.10350652212471669,0.033679971320901586,0.0266282200626876
GSM5609208,0.01016952017034209,0.043816081917983855,0.01635813750139701,0.009267315487828267,0.23529390779390033,0.04774273517638667,0.0352184794758733
GSM5609312,0.017972585377908898,0.042178186000795946,0.01602547598770129,0.007659699235801361,0.24594146280393972,0.02691956375389072,0.025476209767037166
GSM5609196,0.011857752823484594,0.04068426053180196,0.015540327043599153,0.01018929266147872,0.1646372581399244,0.03518771645248488,0.02565124491379456
GSM5609089,0.021565682217671696,0.0446966825340221,0.017396154241597375,0.011542231018563791,0.27439135864395797,0.0109585488962468,0.02609194299211932
GSM5609254,0.027173352102566477,0.043862714777609106,0.015735095676419217,0.025558873673346177,0.45674193662739,0.06102191937510886,0.035712335151876856
GSM5609021,0.012735832247649875,0.03965348470320086,0.016716237636641165,0.015799805535460256,0.11180253852241578,0.024745870248044134,0.026787206044615267
GSM5609118,0.02849024196749172,0.08121502253494615,0.01938726926837726,0.0052966294188005235,0.4431411254411818,0.03633179065943844,0.02610087874745824
GSM5609077,0.011808902869110518,0.05205854840547956,0.021722385458132366,0.00700568739931654,0.2773409072262551,0.02708290613519731,0.02651454163646883
GSM5609068,0.031202562217786247,0.10951402044977819,0.033695843748026394,0.013343578434172425,0.1778330728552549,0.041969544980163725,0.04659278492948498
GSM5609015,0.010307546152953064,0.049283954012910317,0.029219565050999003,0.006211118796576727,0.32047782131820285,0.03114863420662358,0.025782069403025458
GSM5609276,0.02958982602401809,0.10869406809708411,0.025595920447898053,0.007281606718870488,0.20397008375032508,0.06235597719821087,0.039936194799887526
GSM5609151,0.008695751211500088,0.033201864220906284,0.011944957333323403,0.02592881312720052,0.010417993879087442,0.00819216130783243,0.03016185192870997
GSM5608994,0.09095153311617205,0.22672157335348025,0.27737521479961286,0.07370356323575628,0.209289203358929,0.06914624067404006,0.052812671462009575
GSM5609110,0.012389601668959648,0.060890177643192045,0.023131914538368492,0.007435622007645549,0.11612119088505585,0.008584043508109344,0.02648408960999172
GSM5608970,0.0376548637644112,0.08833852611298111,0.2920770243761978,0.014336328032707893,0.3832548664375027,0.08724397716251414,0.019364631006262005
GSM5609292,0.05388513817224246,0.1373192887077357,0.024587394891928214,0.021653182237570737,0.3993871451921982,0.05916396478220709,0.02301326184480879
GSM5609096,0.00539319505445287,0.045716570064219655,0.011709281458820591,0.006182153930885303,0.1097212637938612,0.005806273189287904,0.02648868334801765
GSM5609158,0.19116909893120904,0.10427733221383535,0.11354895501145276,0.030202298607745127,0.25478238713007406,0.057713483459430746,0.055727387197741514
GSM5609146,0.06004587702432868,0.17356183302746964,0.03397668088431658,0.007093276436723191,0.14526689063599452,0.0366020759359675,0.029125317214752897
GSM5609065,0.01196843989797501,0.04494412866915177,0.010599776714627692,0.006037879623895269,0.12394399836574867,0.026102970501651217,0.026852247518566835
GSM5609044,0.004688853815455082,0.03538950093354813,0.010761900277831655,0.011816826254404353,0.0525173672982392,0.006025149158269406,0.005642771321305253
GSM5609057,0.03535380831821634,0.12628780537152756,0.02791349048926942,0.006635234026906904,0.27056348579057105,0.028639081836206382,0.03730523509778958
GSM5609000,0.05057323729933709,0.20425924061063094,0.07919370571719916,0.005819072736656969,0.25778935139493225,0.039380634891752135,0.05498232465960938
GSM5609124,0.06070092653909391,0.18724889551760068,0.047669692803826,0.020970847162216793,0.44287090498654236,0.0790563398571329,0.07706160117833025
GSM5609262,0.029028826763579544,0.05150170936362222,0.028860174531573694,0.014644893296530175,0.24319348229990934,0.02976280402779165,0.027751519366791745
GSM5609206,0.05353166329726561,0.21048334492122725,0.11719713883378194,0.014233183352498948,0.4544032806178971,0.12328152533315787,0.026869863644171304
GSM5609327,0.0176733161542731,0.10414785344151177,0.10992606507246754,0.009802710418320542,0.2130057770533196,0.09299420004091828,0.028671067265608145
GSM5609011,0.06170800330130386,0.20297256132188113,0.1491936447713718,0.01725067373384442,0.3486570356249947,0.052542867559630585,0.0985012553454439
GSM5609137,0.007092054030277124,0.035001164243898944,0.015955972409225486,0.01842153094651667,0.011273757678670438,0.005582923003467977,0.02601890539031206
GSM5609171,0.036980355911742056,0.048790033276503525,0.014923419114277185,0.024556642595004015,0.3807386952397489,0.03674775007436307,0.031040433029700307
GSM5608991,0.03431527188666176,0.22109984561775642,0.39070612791084247,0.08437298635129865,0.13023387511203124,0.10142360660775625,0.0378482865136532
GSM5609100,0.0047020664285242035,0.037490195201955234,0.01017340824314868,0.005845016781782552,0.07494730635032604,0.0054128283809382815,0.026119370201761496
GSM5609041,0.007175433668838587,0.04577728396879246,0.017008573312326105,0.007821444751355263,0.13842285077358418,0.026867618419834396,0.025930770705424277
GSM5609050,0.015118266462643665,0.0467744293489761,0.027867816700774442,0.007930607521789392,0.14217408428702175,0.026098886592334634,0.026040459884349824
GSM5609061,0.005196768909469023,0.03669282692951463,0.017196298477155567,0.005696973660618953,0.11384376373062174,0.02526570159816666,0.02627155617113496
GSM5608948,0.015347725143655797,0.05896949774548657,0.02161504082223434,0.021554861751260215,0.1560324429354015,0.08362306026262321,0.025925191222863724
