,B cells,CD4 T cells,CD8 T cells,DC,Monocytes,NK cells,Tregs,Pred B cells,Pred CD4 T cells,Pred CD8 T cells,Pred DC,Pred Monocytes,Pred NK cells,Pred Tregs,SampleID,error
Sample_19,0.0402414486921529,0.2474849094567404,0.0201207243460764,0.4989939637826961,0.0201207243460764,0.1609657947686116,0.0120724346076458,0.049050393444311405,0.2135268090421188,0.024842590117249517,0.505704633560911,0.012439503987754263,0.16809965071565997,0.012409060169920626,Sample_19,-0.0003366255622748258
Sample_20,0.0945674044265593,0.2696177062374245,0.0201207243460764,0.0160965794768611,0.0342052313883299,0.5653923541247485,0.0,0.0818839169962096,0.2682089550170736,0.01838723695757771,0.02070309730861909,0.03692640541169876,0.5562223396515059,0.01766804865731515,Sample_20,-0.01766804865731515
Sample_21,0.3855421686746988,0.0,0.0060240963855421,0.180722891566265,0.3132530120481928,0.0943775100401606,0.0200803212851405,0.3824436972342259,0.015032120795909824,0.008314023183561276,0.18606715970868454,0.3026431123063824,0.0892821369819308,0.016217749789305336,Sample_21,0.0038625714958351633
Sample_22,0.4012096774193548,0.0463709677419354,0.0080645161290322,0.1048387096774193,0.3165322580645161,0.1209677419354838,0.002016129032258,0.37246026927077625,0.045984610110953415,0.005743669546228019,0.10990468791550706,0.3239591266330426,0.13307471466938056,0.008872921854112028,Sample_22,-0.006856792821854028
Sample_23,0.1955645161290322,0.3850806451612903,0.0161290322580645,0.0221774193548387,0.189516129032258,0.1814516129032258,0.0100806451612903,0.22223625902274227,0.36271323566465624,0.016872392370308992,0.027390150612133696,0.18221099070621755,0.17133117773831133,0.01724579388562993,Sample_23,-0.00716514872433963
Sample_24,0.4778225806451613,0.1129032258064516,0.0282258064516129,0.2580645161290322,0.0483870967741935,0.0625,0.0120967741935483,0.4650556000157831,0.0955866501400916,0.01460905887663984,0.26537123250986233,0.037981292156923134,0.06446482748046294,0.016450608745194086,Sample_24,-0.0043538345516457855
Sample_25,0.1391129032258064,0.1532258064516129,0.0060483870967741,0.3608870967741935,0.0161290322580645,0.3225806451612903,0.002016129032258,0.13905138475218284,0.16298626372833225,0.010666257646033335,0.3532186381632158,0.013914211683568167,0.30965681805018996,0.010506425976477494,Sample_25,-0.008490296944219494
Sample_26,0.4949698189134809,0.0684104627766599,0.0181086519114688,0.2193158953722334,0.0301810865191146,0.1649899396378269,0.0040241448692152,0.4753287892392868,0.10207316706313987,0.027603537617307813,0.2091030707906242,0.029063771608011647,0.14292183127558053,0.005330405582176645,Sample_26,-0.0013062607129614452
Sample_27,0.3326612903225806,0.4919354838709677,0.0120967741935483,0.0786290322580645,0.0362903225806451,0.0423387096774193,0.0060483870967741,0.3237657348438803,0.42351617297854066,0.008334571044738424,0.07169275964395756,0.025787770755801874,0.0403602633705107,0.023727742616649408,Sample_27,-0.01767935551987531
Sample_28,0.2278225806451612,0.3810483870967742,0.0040322580645161,0.2802419354838709,0.0806451612903225,0.0201612903225806,0.0060483870967741,0.2251802217437792,0.3639572040348117,0.006201488681367804,0.29377292988336595,0.06374206420126559,0.021266213343495946,0.012575289882274467,Sample_28,-0.006526902785500367
Sample_29,0.0504032258064516,0.0161290322580645,0.0181451612903225,0.0564516129032258,0.5504032258064516,0.3064516129032258,0.002016129032258,0.057203670206627776,0.03438014982250684,0.01829595752372215,0.06009274591093705,0.5262465737824575,0.2949623478254377,0.008818554928310941,Sample_29,-0.006802425896052941
Sample_30,0.2977867203219316,0.4325955734406438,0.0040241448692152,0.0342052313883299,0.0663983903420523,0.1609657947686116,0.0040241448692152,0.30310353107542803,0.4164625228604988,0.0038866493887030145,0.027019902921012178,0.05905725095018638,0.17841151267139596,0.012058630132775689,Sample_30,-0.008034485263560489
Sample_31,0.1471774193548387,0.3850806451612903,0.0241935483870967,0.1471774193548387,0.2762096774193548,0.0100806451612903,0.0100806451612903,0.15543131991827466,0.33470837447292523,0.025989362807408805,0.1504815571288282,0.270901249137885,0.008410009997930875,0.011116802133315678,Sample_31,-0.0010361569720253785
Sample_32,0.1365461847389558,0.1666666666666666,0.0240963855421686,0.3092369477911647,0.1184738955823293,0.2429718875502008,0.002008032128514,0.13245093826856008,0.15494192667377882,0.021700869736501295,0.3412413462393902,0.11621511577622216,0.2214812408810736,0.008802400566920986,Sample_32,-0.006794368438406986
Sample_33,0.0120967741935483,0.0907258064516129,0.3024193548387097,0.1310483870967742,0.0967741935483871,0.0685483870967741,0.2983870967741935,0.011962378948032867,0.12188348571582792,0.31367104029068266,0.13685470188126214,0.09198481962532441,0.07748814261853286,0.22580561679400524,Sample_33,0.07258147998018827
Sample_34,0.1733870967741935,0.0564516129032258,0.0241935483870967,0.1915322580645161,0.219758064516129,0.1633064516129032,0.1713709677419354,0.18022438809745636,0.043354311680228484,0.0173165643365629,0.21320904385920247,0.20345278808169961,0.17808080783724844,0.1381905032159756,Sample_34,0.033180464525959796
Sample_35,0.407258064516129,0.1008064516129032,0.0221774193548387,0.1129032258064516,0.1633064516129032,0.1209677419354838,0.0725806451612903,0.4321943788666049,0.1246364788083081,0.016418136547899444,0.10280537808066444,0.15838848289040838,0.12952146951075375,0.03603567529536119,Sample_35,0.03654496986592911
Sample_36,0.0261569416498993,0.0241448692152917,0.0583501006036217,0.0120724346076458,0.414486921529175,0.380281690140845,0.0845070422535211,0.025703448739238886,0.04456950775416375,0.04168864688209685,0.008840172979543825,0.4229366052359626,0.3906411158362953,0.06562050257269889,Sample_36,0.018886539680822212
Sample_37,0.1488933601609658,0.0160965794768611,0.1026156941649899,0.1710261569416499,0.2917505030181087,0.2334004024144869,0.0362173038229376,0.1378715095460739,0.021270362557725273,0.08552330468102676,0.1690281490577647,0.28639325929198955,0.268236329258828,0.03167708560659183,Sample_37,0.004540218216345766
Sample_38,0.1673387096774193,0.2258064516129032,0.3286290322580645,0.0403225806451612,0.0524193548387096,0.0564516129032258,0.1290322580645161,0.16842784907203062,0.25429118671474965,0.33575191379400315,0.03335692489503359,0.053747320402915064,0.07299647349042751,0.0814283316308404,Sample_38,0.0476039264336757
Sample_39,0.0221774193548387,0.1048387096774193,0.1814516129032258,0.1693548387096774,0.2016129032258064,0.0685483870967741,0.252016129032258,0.028311960203882526,0.10360294876842518,0.21603225834998788,0.16584253417531675,0.21407778271186642,0.06749211908673569,0.20464039670378553,Sample_39,0.047375732328472475
Sample_40,0.1330645161290322,0.0705645161290322,0.1028225806451613,0.0685483870967741,0.4899193548387097,0.0665322580645161,0.0685483870967741,0.13534079251999417,0.06811096458791742,0.08773614828146545,0.07379895050602223,0.49592912484056195,0.06141091960557521,0.07767309965846358,Sample_40,-0.00912471256168948
Sample_41,0.1068548387096774,0.0504032258064516,0.2701612903225806,0.2479838709677419,0.0141129032258064,0.0040322580645161,0.3064516129032258,0.09811785458793656,0.08880305000990153,0.2705096440890922,0.24919315562630548,0.007487888284170539,0.007676785061759412,0.27821162234083424,Sample_41,0.02823999056239157
Sample_42,0.6229838709677419,0.0403225806451612,0.0504032258064516,0.0786290322580645,0.0443548387096774,0.1552419354838709,0.0080645161290322,0.6306049543494822,0.06443600920070683,0.021219338075950132,0.0761847613587026,0.04533697036385688,0.151671903310256,0.01054606334104541,Sample_42,-0.0024815472120132097
Sample_43,0.0602409638554216,0.2730923694779116,0.0963855421686747,0.0180722891566265,0.2690763052208835,0.0080321285140562,0.2751004016064257,0.05479171202190857,0.29595776333309787,0.09945153824578254,0.02500378970401915,0.26851046637934967,0.0033237619414741154,0.25296096837436804,Sample_43,0.022139433232057637
Sample_44,0.0724346076458752,0.3722334004024145,0.0060362173038229,0.1670020120724346,0.0824949698189134,0.2334004024144869,0.0663983903420523,0.06597878238053423,0.3074003013268061,0.015878509457199885,0.17888159714564913,0.08632257630077005,0.2290925802332208,0.05005224207749782,Sample_44,0.016346148264554487
Sample_45,0.0160965794768611,0.249496981891348,0.2354124748490945,0.2233400402414486,0.2293762575452716,0.0120724346076458,0.0342052313883299,0.018161382582736717,0.23878741601544756,0.23564669498569504,0.22896977757846332,0.20958220446566753,0.01952459837827592,0.04932792599371392,Sample_45,-0.01512269460538402
Sample_46,0.0160965794768611,0.1891348088531187,0.1046277665995975,0.1267605633802817,0.0362173038229376,0.124748490945674,0.4024144869215292,0.01926593854284546,0.2349971459954272,0.09674546741563916,0.1405756933847689,0.02393959773988504,0.12303335052258564,0.36144280639884857,Sample_46,0.04097168052268063
Sample_47,0.0885311871227364,0.1267605633802817,0.0382293762575452,0.0,0.1327967806841046,0.5975855130784709,0.0160965794768611,0.07680393649043718,0.14651704368361865,0.031184734878584267,0.0038396508887802343,0.14299798500113015,0.566297502074675,0.03235914698277463,Sample_47,-0.016262567505913532
Sample_48,0.1028225806451613,0.1008064516129032,0.0362903225806451,0.0786290322580645,0.3387096774193548,0.1370967741935483,0.2056451612903226,0.08738244086745864,0.11344472892236968,0.026915134707117757,0.07924896408155985,0.3410150120564901,0.14494934544496013,0.20638673115346384,Sample_48,-0.0007415698631412504
Sample_49,0.0564516129032258,0.1330645161290322,0.2298387096774193,0.1108870967741935,0.2379032258064516,0.1108870967741935,0.1209677419354838,0.05451178903085557,0.15992593779272005,0.2554221649788718,0.09917207666252144,0.20630435311288187,0.10937031214945589,0.11529336627269335,Sample_49,0.005674375662790457
Sample_50,0.0603621730382293,0.0744466800804829,0.0,0.2273641851106639,0.2354124748490945,0.0120724346076458,0.3903420523138833,0.06474768507528962,0.13112536829681337,0.005591519798082157,0.22909512765653595,0.2531863706983261,0.010078567097896831,0.306175361377056,Sample_50,0.08416669093682733
